item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target
2,Spanish,A2,quantity,NP2Adj,0.07,low,pl,0,1,la botella,de vinos viejos,botella,viejos,A María le gustaba la botella de vinos viejos que MASKTOKEN en la bodega.,A María le gustaba la botella de vinos viejos que,$ES_PL
2,Spanish,A2,quantity,NP2Adj,0.07,high,pl,0,1,las botellas,de vino viejo,botellas,viejo,A María le gustaba las botellas de vino viejo que MASKTOKEN en la bodega.,A María le gustaba las botellas de vino viejo que,$ES_PL
3,Spanish,A2,quantity,noAdj,0.04,ambi,sg,1,1,la copa,de dulce,copa,dulce,Pedro se llevó la copa de dulce que MASKTOKEN al suelo.,Pedro se llevó la copa de dulce que,$ES_SG
3,Spanish,A2,quantity,noAdj,0.04,low,sg,1,1,las copas,de dulce,copas,dulce,Pedro se llevó las copas de dulce que MASKTOKEN al suelo.,Pedro se llevó las copas de dulce que,$ES_SG
3,Spanish,A2,quantity,noAdj,0.04,high,sg,1,1,la copa,de dulces,copa,dulces,Pedro se llevó la copa de dulces que MASKTOKEN al suelo.,Pedro se llevó la copa de dulces que,$ES_SG
3,Spanish,A2,quantity,noAdj,0.04,ambi,pl,1,1,las copas,de dulces,copas,dulces,Pedro se llevó las copas de dulces que MASKTOKEN al suelo.,Pedro se llevó las copas de dulces que,$ES_PL
3,Spanish,A2,quantity,noAdj,0.04,low,pl,1,1,la copa,de dulces,copa,dulces,Pedro se llevó la copa de dulces que MASKTOKEN al suelo.,Pedro se llevó la copa de dulces que,$ES_PL
3,Spanish,A2,quantity,noAdj,0.04,high,pl,1,1,las copas,de dulce,copas,dulce,Pedro se llevó las copas de dulce que MASKTOKEN al suelo.,Pedro se llevó las copas de dulce que,$ES_PL
3,Spanish,A2,quantity,NP1Adj,0.04,ambi,sg,1,1,la copa blanca,de dulce,blanca,dulce,Pedro se llevó la copa blanca de dulce que MASKTOKEN al suelo.,Pedro se llevó la copa blanca de dulce que,$ES_SG
3,Spanish,A2,quantity,NP1Adj,0.04,low,sg,1,1,las copas blancas,de dulce,blancas,dulce,Pedro se llevó las copas blancas de dulce que MASKTOKEN al suelo.,Pedro se llevó las copas blancas de dulce que,$ES_SG
3,Spanish,A2,quantity,NP1Adj,0.04,high,sg,1,1,la copa blanca,de dulces,blanca,dulces,Pedro se llevó la copa blanca de dulces que MASKTOKEN al suelo.,Pedro se llevó la copa blanca de dulces que,$ES_SG
3,Spanish,A2,quantity,NP1Adj,0.04,ambi,pl,1,1,las copas blancas,de dulces,blancas,dulces,Pedro se llevó las copas blancas de dulces que MASKTOKEN al suelo.,Pedro se llevó las copas blancas de dulces que,$ES_PL
3,Spanish,A2,quantity,NP1Adj,0.04,low,pl,1,1,la copa blanca,de dulces,blanca,dulces,Pedro se llevó la copa blanca de dulces que MASKTOKEN al suelo.,Pedro se llevó la copa blanca de dulces que,$ES_PL
3,Spanish,A2,quantity,NP1Adj,0.04,high,pl,1,1,las copas blancas,de dulce,blancas,dulce,Pedro se llevó las copas blancas de dulce que MASKTOKEN al suelo.,Pedro se llevó las copas blancas de dulce que,$ES_PL
3,Spanish,A2,quantity,NP2Adj,0.04,ambi,sg,1,1,la copa,de dulce blanca,copa,blanca,Pedro se llevó la copa de dulce blanca que MASKTOKEN al suelo.,Pedro se llevó la copa de dulce blanca que,$ES_SG
3,Spanish,A2,quantity,NP2Adj,0.04,low,sg,1,1,las copas,de dulce blanca,copas,blanca,Pedro se llevó las copas de dulce blanca que MASKTOKEN al suelo.,Pedro se llevó las copas de dulce blanca que,$ES_SG
3,Spanish,A2,quantity,NP2Adj,0.04,high,sg,1,1,la copa,de dulces blancas,copa,blancas,Pedro se llevó la copa de dulces blancas que MASKTOKEN al suelo.,Pedro se llevó la copa de dulces blancas que,$ES_SG
3,Spanish,A2,quantity,NP2Adj,0.04,ambi,pl,1,1,las copas,de dulces blancas,copas,blancas,Pedro se llevó las copas de dulces blancas que MASKTOKEN al suelo.,Pedro se llevó las copas de dulces blancas que,$ES_PL
3,Spanish,A2,quantity,NP2Adj,0.04,low,pl,1,1,la copa,de dulces blancas,copa,blancas,Pedro se llevó la copa de dulces blancas que MASKTOKEN al suelo.,Pedro se llevó la copa de dulces blancas que,$ES_PL
3,Spanish,A2,quantity,NP2Adj,0.04,high,pl,1,1,las copas,de dulce blanca,copas,blanca,Pedro se llevó las copas de dulce blanca que MASKTOKEN al suelo.,Pedro se llevó las copas de dulce blanca que,$ES_PL
4,Spanish,A2,quantity,noAdj,0.15,ambi,sg,0,0,el saco,de arena,saco,arena,Andrés recogió el saco de arena que MASKTOKEN de la obra.,Andrés recogió el saco de arena que,$ES_SG
4,Spanish,A2,quantity,noAdj,0.15,low,sg,0,0,los sacos,de arena,sacos,arena,Andrés recogió los sacos de arena que MASKTOKEN de la obra.,Andrés recogió los sacos de arena que,$ES_SG
4,Spanish,A2,quantity,noAdj,0.15,high,sg,0,0,el saco,de arenas,saco,arenas,Andrés recogió el saco de arenas que MASKTOKEN de la obra.,Andrés recogió el saco de arenas que,$ES_SG
4,Spanish,A2,quantity,noAdj,0.15,ambi,pl,0,0,los sacos,de arenas,sacos,arenas,Andrés recogió los sacos de arenas que MASKTOKEN de la obra.,Andrés recogió los sacos de arenas que,$ES_PL
4,Spanish,A2,quantity,noAdj,0.15,low,pl,0,0,el saco,de arenas,saco,arenas,Andrés recogió el saco de arenas que MASKTOKEN de la obra.,Andrés recogió el saco de arenas que,$ES_PL
4,Spanish,A2,quantity,noAdj,0.15,high,pl,0,0,los sacos,de arena,sacos,arena,Andrés recogió los sacos de arena que MASKTOKEN de la obra.,Andrés recogió los sacos de arena que,$ES_PL
4,Spanish,A2,quantity,NP1Adj,0.15,ambi,sg,0,0,el saco amarillo,de arena,amarillo,arena,Andrés recogió el saco amarillo de arena que MASKTOKEN de la obra.,Andrés recogió el saco amarillo de arena que,$ES_SG
4,Spanish,A2,quantity,NP1Adj,0.15,low,sg,0,0,los sacos amarillos,de arena,amarillos,arena,Andrés recogió los sacos amarillos de arena que MASKTOKEN de la obra.,Andrés recogió los sacos amarillos de arena que,$ES_SG
4,Spanish,A2,quantity,NP1Adj,0.15,high,sg,0,0,el saco amarillo,de arenas,amarillo,arenas,Andrés recogió el saco amarillo de arenas que MASKTOKEN de la obra.,Andrés recogió el saco amarillo de arenas que,$ES_SG
4,Spanish,A2,quantity,NP1Adj,0.15,ambi,pl,0,0,los sacos amarillos,de arenas,amarillos,arenas,Andrés recogió los sacos amarillos de arenas que MASKTOKEN de la obra.,Andrés recogió los sacos amarillos de arenas que,$ES_PL
4,Spanish,A2,quantity,NP1Adj,0.15,low,pl,0,0,el saco amarillo,de arenas,amarillo,arenas,Andrés recogió el saco amarillo de arenas que MASKTOKEN de la obra.,Andrés recogió el saco amarillo de arenas que,$ES_PL
4,Spanish,A2,quantity,NP1Adj,0.15,high,pl,0,0,los sacos amarillos,de arena,amarillos,arena,Andrés recogió los sacos amarillos de arena que MASKTOKEN de la obra.,Andrés recogió los sacos amarillos de arena que,$ES_PL
4,Spanish,A2,quantity,NP2Adj,0.15,ambi,sg,0,0,el saco,de arena amarilla,saco,amarilla,Andrés recogió el saco de arena amarilla que MASKTOKEN de la obra.,Andrés recogió el saco de arena amarilla que,$ES_SG
4,Spanish,A2,quantity,NP2Adj,0.15,low,sg,0,0,los sacos,de arena amarilla,sacos,amarilla,Andrés recogió los sacos de arena amarilla que MASKTOKEN de la obra.,Andrés recogió los sacos de arena amarilla que,$ES_SG
4,Spanish,A2,quantity,NP2Adj,0.15,high,sg,0,0,el saco,de arenas amarillas,saco,amarillas,Andrés recogió el saco de arenas amarillas que MASKTOKEN de la obra.,Andrés recogió el saco de arenas amarillas que,$ES_SG
4,Spanish,A2,quantity,NP2Adj,0.15,ambi,pl,0,0,los sacos,de arenas amarillas,sacos,amarillas,Andrés recogió los sacos de arenas amarillas que MASKTOKEN de la obra.,Andrés recogió los sacos de arenas amarillas que,$ES_PL
4,Spanish,A2,quantity,NP2Adj,0.15,low,pl,0,0,el saco,de arenas amarillas,saco,amarillas,Andrés recogió el saco de arenas amarillas que MASKTOKEN de la obra.,Andrés recogió el saco de arenas amarillas que,$ES_PL
4,Spanish,A2,quantity,NP2Adj,0.15,high,pl,0,0,los sacos,de arena amarilla,sacos,amarilla,Andrés recogió los sacos de arena amarilla que MASKTOKEN de la obra.,Andrés recogió los sacos de arena amarilla que,$ES_PL
5,Spanish,A2,quantity,noAdj,0.05,ambi,sg,0,1,el paquete,de carne,paquete,carne,El vendedor nos trajo el paquete de carne que MASKTOKEN en el mostrador.,El vendedor nos trajo el paquete de carne que,$ES_SG
5,Spanish,A2,quantity,noAdj,0.05,low,sg,0,1,los paquetes,de carne,paquetes,carne,El vendedor nos trajo los paquetes de carne que MASKTOKEN en el mostrador.,El vendedor nos trajo los paquetes de carne que,$ES_SG
5,Spanish,A2,quantity,noAdj,0.05,high,sg,0,1,el paquete,de carnes,paquete,carnes,El vendedor nos trajo el paquete de carnes que MASKTOKEN en el mostrador.,El vendedor nos trajo el paquete de carnes que,$ES_SG
5,Spanish,A2,quantity,noAdj,0.05,ambi,pl,0,1,los paquetes,de carnes,paquetes,carnes,El vendedor nos trajo los paquetes de carnes que MASKTOKEN en el mostrador.,El vendedor nos trajo los paquetes de carnes que,$ES_PL
5,Spanish,A2,quantity,noAdj,0.05,low,pl,0,1,el paquete,de carnes,paquete,carnes,El vendedor nos trajo el paquete de carnes que MASKTOKEN en el mostrador.,El vendedor nos trajo el paquete de carnes que,$ES_PL
5,Spanish,A2,quantity,noAdj,0.05,high,pl,0,1,los paquetes,de carne,paquetes,carne,El vendedor nos trajo los paquetes de carne que MASKTOKEN en el mostrador.,El vendedor nos trajo los paquetes de carne que,$ES_PL
5,Spanish,A2,quantity,NP1Adj,0.05,ambi,sg,0,1,el paquete nuevo,de carne,nuevo,carne,El vendedor nos trajo el paquete nuevo de carne que MASKTOKEN en el mostrador.,El vendedor nos trajo el paquete nuevo de carne que,$ES_SG
5,Spanish,A2,quantity,NP1Adj,0.05,low,sg,0,1,los paquetes nuevos,de carne,nuevos,carne,El vendedor nos trajo los paquetes nuevos de carne que MASKTOKEN en el mostrador.,El vendedor nos trajo los paquetes nuevos de carne que,$ES_SG
5,Spanish,A2,quantity,NP1Adj,0.05,high,sg,0,1,el paquete nuevo,de carnes,nuevo,carnes,El vendedor nos trajo el paquete nuevo de carnes que MASKTOKEN en el mostrador.,El vendedor nos trajo el paquete nuevo de carnes que,$ES_SG
5,Spanish,A2,quantity,NP1Adj,0.05,ambi,pl,0,1,los paquetes nuevos,de carnes,nuevos,carnes,El vendedor nos trajo los paquetes nuevos de carnes que MASKTOKEN en el mostrador.,El vendedor nos trajo los paquetes nuevos de carnes que,$ES_PL
5,Spanish,A2,quantity,NP1Adj,0.05,low,pl,0,1,el paquete nuevo,de carnes,nuevo,carnes,El vendedor nos trajo el paquete nuevo de carnes que MASKTOKEN en el mostrador.,El vendedor nos trajo el paquete nuevo de carnes que,$ES_PL
5,Spanish,A2,quantity,NP1Adj,0.05,high,pl,0,1,los paquetes nuevos,de carne,nuevos,carne,El vendedor nos trajo los paquetes nuevos de carne que MASKTOKEN en el mostrador.,El vendedor nos trajo los paquetes nuevos de carne que,$ES_PL
5,Spanish,A2,quantity,NP2Adj,0.05,ambi,sg,0,1,el paquete,de carne nuevo,paquete,nuevo,El vendedor nos trajo el paquete de carne nuevo que MASKTOKEN en el mostrador.,El vendedor nos trajo el paquete de carne nuevo que,$ES_SG
5,Spanish,A2,quantity,NP2Adj,0.05,low,sg,0,1,los paquetes,de carne nuevo,paquetes,nuevo,El vendedor nos trajo los paquetes de carne nuevo que MASKTOKEN en el mostrador.,El vendedor nos trajo los paquetes de carne nuevo que,$ES_SG
5,Spanish,A2,quantity,NP2Adj,0.05,high,sg,0,1,el paquete,de carnes nuevos,paquete,nuevos,El vendedor nos trajo el paquete de carnes nuevos que MASKTOKEN en el mostrador.,El vendedor nos trajo el paquete de carnes nuevos que,$ES_SG
5,Spanish,A2,quantity,NP2Adj,0.05,ambi,pl,0,1,los paquetes,de carnes nuevos,paquetes,nuevos,El vendedor nos trajo los paquetes de carnes nuevos que MASKTOKEN en el mostrador.,El vendedor nos trajo los paquetes de carnes nuevos que,$ES_PL
5,Spanish,A2,quantity,NP2Adj,0.05,low,pl,0,1,el paquete,de carnes nuevos,paquete,nuevos,El vendedor nos trajo el paquete de carnes nuevos que MASKTOKEN en el mostrador.,El vendedor nos trajo el paquete de carnes nuevos que,$ES_PL
5,Spanish,A2,quantity,NP2Adj,0.05,high,pl,0,1,los paquetes,de carne nuevo,paquetes,nuevo,El vendedor nos trajo los paquetes de carne nuevo que MASKTOKEN en el mostrador.,El vendedor nos trajo los paquetes de carne nuevo que,$ES_PL
6,Spanish,A2,quantity,noAdj,0.59,ambi,sg,0,0,la maleta,de ropa,maleta,ropa,Cuando vamos de camping llevamos la maleta de ropa que MASKTOKEN en verano.,Cuando vamos de camping llevamos la maleta de ropa que,$ES_SG
6,Spanish,A2,quantity,noAdj,0.59,low,sg,0,0,las maletas,de ropa,maletas,ropa,Cuando vamos de camping llevamos las maletas de ropa que MASKTOKEN en verano.,Cuando vamos de camping llevamos las maletas de ropa que,$ES_SG
6,Spanish,A2,quantity,noAdj,0.59,high,sg,0,0,la maleta,de ropas,maleta,ropas,Cuando vamos de camping llevamos la maleta de ropas que MASKTOKEN en verano.,Cuando vamos de camping llevamos la maleta de ropas que,$ES_SG
6,Spanish,A2,quantity,noAdj,0.59,ambi,pl,0,0,las maletas,de ropas,maletas,ropas,Cuando vamos de camping llevamos las maletas de ropas que MASKTOKEN en verano.,Cuando vamos de camping llevamos las maletas de ropas que,$ES_PL
6,Spanish,A2,quantity,noAdj,0.59,low,pl,0,0,la maleta,de ropas,maleta,ropas,Cuando vamos de camping llevamos la maleta de ropas que MASKTOKEN en verano.,Cuando vamos de camping llevamos la maleta de ropas que,$ES_PL
6,Spanish,A2,quantity,noAdj,0.59,high,pl,0,0,las maletas,de ropa,maletas,ropa,Cuando vamos de camping llevamos las maletas de ropa que MASKTOKEN en verano.,Cuando vamos de camping llevamos las maletas de ropa que,$ES_PL
6,Spanish,A2,quantity,NP1Adj,0.59,ambi,sg,0,0,la maleta vieja,de ropa,vieja,ropa,Cuando vamos de camping llevamos la maleta vieja de ropa que MASKTOKEN en verano.,Cuando vamos de camping llevamos la maleta vieja de ropa que,$ES_SG
6,Spanish,A2,quantity,NP1Adj,0.59,low,sg,0,0,las maletas viejas,de ropa,viejas,ropa,Cuando vamos de camping llevamos las maletas viejas de ropa que MASKTOKEN en verano.,Cuando vamos de camping llevamos las maletas viejas de ropa que,$ES_SG
6,Spanish,A2,quantity,NP1Adj,0.59,high,sg,0,0,la maleta vieja,de ropas,vieja,ropas,Cuando vamos de camping llevamos la maleta vieja de ropas que MASKTOKEN en verano.,Cuando vamos de camping llevamos la maleta vieja de ropas que,$ES_SG
6,Spanish,A2,quantity,NP1Adj,0.59,ambi,pl,0,0,las maletas viejas,de ropas,viejas,ropas,Cuando vamos de camping llevamos las maletas viejas de ropas que MASKTOKEN en verano.,Cuando vamos de camping llevamos las maletas viejas de ropas que,$ES_PL
6,Spanish,A2,quantity,NP1Adj,0.59,low,pl,0,0,la maleta vieja,de ropas,vieja,ropas,Cuando vamos de camping llevamos la maleta vieja de ropas que MASKTOKEN en verano.,Cuando vamos de camping llevamos la maleta vieja de ropas que,$ES_PL
6,Spanish,A2,quantity,NP1Adj,0.59,high,pl,0,0,las maletas viejas,de ropa,viejas,ropa,Cuando vamos de camping llevamos las maletas viejas de ropa que MASKTOKEN en verano.,Cuando vamos de camping llevamos las maletas viejas de ropa que,$ES_PL
6,Spanish,A2,quantity,NP2Adj,0.59,ambi,sg,0,0,la maleta,de ropa vieja,maleta,vieja,Cuando vamos de camping llevamos la maleta de ropa vieja que MASKTOKEN en verano.,Cuando vamos de camping llevamos la maleta de ropa vieja que,$ES_SG
6,Spanish,A2,quantity,NP2Adj,0.59,low,sg,0,0,las maletas,de ropa vieja,maletas,vieja,Cuando vamos de camping llevamos las maletas de ropa vieja que MASKTOKEN en verano.,Cuando vamos de camping llevamos las maletas de ropa vieja que,$ES_SG
6,Spanish,A2,quantity,NP2Adj,0.59,high,sg,0,0,la maleta,de ropas viejas,maleta,viejas,Cuando vamos de camping llevamos la maleta de ropas viejas que MASKTOKEN en verano.,Cuando vamos de camping llevamos la maleta de ropas viejas que,$ES_SG
6,Spanish,A2,quantity,NP2Adj,0.59,ambi,pl,0,0,las maletas,de ropas viejas,maletas,viejas,Cuando vamos de camping llevamos las maletas de ropas viejas que MASKTOKEN en verano.,Cuando vamos de camping llevamos las maletas de ropas viejas que,$ES_PL
6,Spanish,A2,quantity,NP2Adj,0.59,low,pl,0,0,la maleta,de ropas viejas,maleta,viejas,Cuando vamos de camping llevamos la maleta de ropas viejas que MASKTOKEN en verano.,Cuando vamos de camping llevamos la maleta de ropas viejas que,$ES_PL
6,Spanish,A2,quantity,NP2Adj,0.59,high,pl,0,0,las maletas,de ropa vieja,maletas,vieja,Cuando vamos de camping llevamos las maletas de ropa vieja que MASKTOKEN en verano.,Cuando vamos de camping llevamos las maletas de ropa vieja que,$ES_PL
7,Spanish,A2,quantity,noAdj,0.3,ambi,sg,1,0,el caso,de manzana,caso,manzana,En el comedor encontrarás el caso de manzana que MASKTOKEN sobra la mesa.,En el comedor encontrarás el caso de manzana que,$ES_SG
7,Spanish,A2,quantity,noAdj,0.3,low,sg,1,0,los casos,de manzana,casos,manzana,En el comedor encontrarás los casos de manzana que MASKTOKEN sobra la mesa.,En el comedor encontrarás los casos de manzana que,$ES_SG
7,Spanish,A2,quantity,noAdj,0.3,high,sg,1,0,el caso,de manzanas,caso,manzanas,En el comedor encontrarás el caso de manzanas que MASKTOKEN sobra la mesa.,En el comedor encontrarás el caso de manzanas que,$ES_SG
7,Spanish,A2,quantity,noAdj,0.3,ambi,pl,1,0,los casos,de manzanas,casos,manzanas,En el comedor encontrarás los casos de manzanas que MASKTOKEN sobra la mesa.,En el comedor encontrarás los casos de manzanas que,$ES_PL
7,Spanish,A2,quantity,noAdj,0.3,low,pl,1,0,el caso,de manzanas,caso,manzanas,En el comedor encontrarás el caso de manzanas que MASKTOKEN sobra la mesa.,En el comedor encontrarás el caso de manzanas que,$ES_PL
7,Spanish,A2,quantity,noAdj,0.3,high,pl,1,0,los casos,de manzana,casos,manzana,En el comedor encontrarás los casos de manzana que MASKTOKEN sobra la mesa.,En el comedor encontrarás los casos de manzana que,$ES_PL
7,Spanish,A2,quantity,NP1Adj,0.3,ambi,sg,1,0,el caso grande,de manzana,grande,manzana,En el comedor encontrarás el caso grande de manzana que MASKTOKEN sobra la mesa.,En el comedor encontrarás el caso grande de manzana que,$ES_SG
7,Spanish,A2,quantity,NP1Adj,0.3,low,sg,1,0,los casos grandes,de manzana,grandes,manzana,En el comedor encontrarás los casos grandes de manzana que MASKTOKEN sobra la mesa.,En el comedor encontrarás los casos grandes de manzana que,$ES_SG
7,Spanish,A2,quantity,NP1Adj,0.3,high,sg,1,0,el caso grande,de manzanas,grande,manzanas,En el comedor encontrarás el caso grande de manzanas que MASKTOKEN sobra la mesa.,En el comedor encontrarás el caso grande de manzanas que,$ES_SG
7,Spanish,A2,quantity,NP1Adj,0.3,ambi,pl,1,0,los casos grandes,de manzanas,grandes,manzanas,En el comedor encontrarás los casos grandes de manzanas que MASKTOKEN sobra la mesa.,En el comedor encontrarás los casos grandes de manzanas que,$ES_PL
7,Spanish,A2,quantity,NP1Adj,0.3,low,pl,1,0,el caso grande,de manzanas,grande,manzanas,En el comedor encontrarás el caso grande de manzanas que MASKTOKEN sobra la mesa.,En el comedor encontrarás el caso grande de manzanas que,$ES_PL
