item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_0.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_1.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_3.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt_prob
7,Spanish,A1,substance,indef,0.04,ambi,pl,0,1,unos pasteles,de granos,pasteles,granos,Ayer nos comimos unos pasteles de granos que MASKTOKEN en la tienda de productos orientales.,Ayer nos comimos unos pasteles de granos que,$ES_PL,Ayer nos comimos unos pasteles de granos que,0.36170444821061665,0.015277155697495604,0.011223615945451959,0.2943226196747446,0.29012192419622806
7,Spanish,A1,substance,indef,0.04,low,pl,0,1,un pastel,de granos,pastel,granos,Ayer nos comimos un pastel de granos que MASKTOKEN en la tienda de productos orientales.,Ayer nos comimos un pastel de granos que,$ES_PL,Ayer nos comimos un pastel de granos que,0.024695170991066107,0.026242650644629384,0.01396318879320324,0.10360141153495306,0.03432238670652055
7,Spanish,A1,substance,indef,0.04,high,pl,0,1,unos pasteles,de grano,pasteles,grano,Ayer nos comimos unos pasteles de grano que MASKTOKEN en la tienda de productos orientales.,Ayer nos comimos unos pasteles de grano que,$ES_PL,Ayer nos comimos unos pasteles de grano que,0.23607189059123357,0.030051050015972677,0.017099417918155113,0.32118150711437465,0.2518232729887586
8,Spanish,A1,substance,def,0.0,ambi,sg,1,1,el vestido,de fibra,vestido,fibra,La joven actriz admiraba el vestido de fibra que MASKTOKEN muy bonita.,La joven actriz admiraba el vestido de fibra que,$ES_SG,La joven actriz admiraba el vestido de fibra que,0.20889771251820832,0.14703658659270735,0.056960941585570524,0.23009260472156967,0.20227504318068057
8,Spanish,A1,substance,def,0.0,low,sg,1,1,los vestidos,de fibra,vestidos,fibra,La joven actriz admiraba los vestidos de fibra que MASKTOKEN muy bonita.,La joven actriz admiraba los vestidos de fibra que,$ES_SG,La joven actriz admiraba los vestidos de fibra que,0.07237109433395439,0.1198972529233,0.061446836214802625,0.11278992211433803,0.12372095308281317
8,Spanish,A1,substance,def,0.0,high,sg,1,1,el vestido,de fibras,vestido,fibras,La joven actriz admiraba el vestido de fibras que MASKTOKEN muy bonita.,La joven actriz admiraba el vestido de fibras que,$ES_SG,La joven actriz admiraba el vestido de fibras que,0.1361977771731535,0.06866728980473175,0.14259223728508924,0.12001140559538825,0.15522832065759218
8,Spanish,A1,substance,def,0.0,ambi,pl,1,1,los vestidos,de fibras,vestidos,fibras,La joven actriz admiraba los vestidos de fibras que MASKTOKEN muy bonita.,La joven actriz admiraba los vestidos de fibras que,$ES_PL,La joven actriz admiraba los vestidos de fibras que,0.1247007593665046,0.010239991796493098,0.007743571243594427,0.14158120915178074,0.1465068781134562
8,Spanish,A1,substance,def,0.0,low,pl,1,1,el vestido,de fibras,vestido,fibras,La joven actriz admiraba el vestido de fibras que MASKTOKEN muy bonita.,La joven actriz admiraba el vestido de fibras que,$ES_PL,La joven actriz admiraba el vestido de fibras que,0.056173540142651746,0.009882136895458471,0.006933724763947421,0.07692828423208908,0.04740071386996192
8,Spanish,A1,substance,def,0.0,high,pl,1,1,los vestidos,de fibra,vestidos,fibra,La joven actriz admiraba los vestidos de fibra que MASKTOKEN muy bonita.,La joven actriz admiraba los vestidos de fibra que,$ES_PL,La joven actriz admiraba los vestidos de fibra que,0.11381066287877672,0.018422684053392757,0.017212389125828897,0.1314389359040149,0.08199507259003269
8,Spanish,A1,substance,indef,0.0,ambi,sg,1,1,un vestido,de fibra,vestido,fibra,La joven actriz admiraba un vestido de fibra que MASKTOKEN muy bonita.,La joven actriz admiraba un vestido de fibra que,$ES_SG,La joven actriz admiraba un vestido de fibra que,0.2099531434777404,0.09422450845903652,0.046450309695831526,0.2753827502566324,0.22806258722393125
8,Spanish,A1,substance,indef,0.0,low,sg,1,1,unos vestidos,de fibra,vestidos,fibra,La joven actriz admiraba unos vestidos de fibra que MASKTOKEN muy bonita.,La joven actriz admiraba unos vestidos de fibra que,$ES_SG,La joven actriz admiraba unos vestidos de fibra que,0.04498357172864331,0.16500717706953894,0.06318677519209381,0.05578357897428177,0.05344867042082413
8,Spanish,A1,substance,indef,0.0,high,sg,1,1,un vestido,de fibras,vestido,fibras,La joven actriz admiraba un vestido de fibras que MASKTOKEN muy bonita.,La joven actriz admiraba un vestido de fibras que,$ES_SG,La joven actriz admiraba un vestido de fibras que,0.17122403847835344,0.062381609499501,0.1596020470233139,0.13902484838106233,0.2116869817967313
8,Spanish,A1,substance,indef,0.0,ambi,pl,1,1,unos vestidos,de fibras,vestidos,fibras,La joven actriz admiraba unos vestidos de fibras que MASKTOKEN muy bonita.,La joven actriz admiraba unos vestidos de fibras que,$ES_PL,La joven actriz admiraba unos vestidos de fibras que,0.14895227155217583,0.010868559577901837,0.009472361421321462,0.19480999869284688,0.17665508505393746
8,Spanish,A1,substance,indef,0.0,low,pl,1,1,un vestido,de fibras,vestido,fibras,La joven actriz admiraba un vestido de fibras que MASKTOKEN muy bonita.,La joven actriz admiraba un vestido de fibras que,$ES_PL,La joven actriz admiraba un vestido de fibras que,0.03407549870296123,0.02105075595588518,0.004360631290025688,0.08728856159205378,0.033900908125694684
8,Spanish,A1,substance,indef,0.0,high,pl,1,1,unos vestidos,de fibra,vestidos,fibra,La joven actriz admiraba unos vestidos de fibra que MASKTOKEN muy bonita.,La joven actriz admiraba unos vestidos de fibra que,$ES_PL,La joven actriz admiraba unos vestidos de fibra que,0.14263143022811064,0.015438496088632347,0.016820122152859773,0.19314400851794744,0.14743154433352856
1,Spanish,A2,quantity,noAdj,0.03,ambi,sg,0,1,el vaso,de jugo,vaso,jugo,Juan pidió el vaso de jugo que MASKTOKEN encima de la mesa.,Juan pidió el vaso de jugo que,$ES_SG,Juan pidió el vaso de jugo que,0.21651118072264808,0.020356681158194848,0.012955023017491539,0.1922201320715402,0.2507683468228947
1,Spanish,A2,quantity,noAdj,0.03,low,sg,0,1,los vasos,de jugo,vasos,jugo,Juan pidió los vasos de jugo que MASKTOKEN encima de la mesa.,Juan pidió los vasos de jugo que,$ES_SG,Juan pidió los vasos de jugo que,0.0844221594620933,0.010371862537022714,0.010276665671286855,0.08051216267696759,0.061275992960318604
1,Spanish,A2,quantity,noAdj,0.03,high,sg,0,1,el vaso,de jugos,vaso,jugos,Juan pidió el vaso de jugos que MASKTOKEN encima de la mesa.,Juan pidió el vaso de jugos que,$ES_SG,Juan pidió el vaso de jugos que,0.12735755904096635,0.02989126889071199,0.03271787985168584,0.09678004892640502,0.1378870406328332
1,Spanish,A2,quantity,noAdj,0.03,ambi,pl,0,1,los vasos,de jugos,vasos,jugos,Juan pidió los vasos de jugos que MASKTOKEN encima de la mesa.,Juan pidió los vasos de jugos que,$ES_PL,Juan pidió los vasos de jugos que,0.11879802435873899,0.03246348156348078,0.02193962778599412,0.13302439073564187,0.17498427417627838
1,Spanish,A2,quantity,noAdj,0.03,low,pl,0,1,el vaso,de jugos,vaso,jugos,Juan pidió el vaso de jugos que MASKTOKEN encima de la mesa.,Juan pidió el vaso de jugos que,$ES_PL,Juan pidió el vaso de jugos que,0.04080153236293427,0.012212692580985847,0.011111067501958533,0.069634549501572,0.09026663246050504
1,Spanish,A2,quantity,noAdj,0.03,high,pl,0,1,los vasos,de jugo,vasos,jugo,Juan pidió los vasos de jugo que MASKTOKEN encima de la mesa.,Juan pidió los vasos de jugo que,$ES_PL,Juan pidió los vasos de jugo que,0.13116473188750888,0.009704410291690356,0.01706090874407312,0.09957783333805992,0.17354129571013033
1,Spanish,A2,quantity,NP1Adj,0.03,ambi,sg,0,1,el vaso transparente,de jugo,transparente,jugo,Juan pidió el vaso transparente de jugo que MASKTOKEN encima de la mesa.,Juan pidió el vaso transparente de jugo que,$ES_SG,Juan pidió el vaso transparente de jugo que,0.24883982929566173,0.026064543817971297,0.018829418011348138,0.20090562507891718,0.2495262703479284
1,Spanish,A2,quantity,NP1Adj,0.03,low,sg,0,1,los vasos transparentes,de jugo,transparentes,jugo,Juan pidió los vasos transparentes de jugo que MASKTOKEN encima de la mesa.,Juan pidió los vasos transparentes de jugo que,$ES_SG,Juan pidió los vasos transparentes de jugo que,0.08900383025806491,0.02754410566075853,0.03140920266074093,0.09789175089140656,0.08943554614606342
1,Spanish,A2,quantity,NP1Adj,0.03,high,sg,0,1,el vaso transparente,de jugos,transparente,jugos,Juan pidió el vaso transparente de jugos que MASKTOKEN encima de la mesa.,Juan pidió el vaso transparente de jugos que,$ES_SG,Juan pidió el vaso transparente de jugos que,0.13627637149375005,0.012655945923851174,0.021689642855763247,0.09684103830724666,0.10628799279757573
1,Spanish,A2,quantity,NP1Adj,0.03,ambi,pl,0,1,los vasos transparentes,de jugos,transparentes,jugos,Juan pidió los vasos transparentes de jugos que MASKTOKEN encima de la mesa.,Juan pidió los vasos transparentes de jugos que,$ES_PL,Juan pidió los vasos transparentes de jugos que,0.16883983101251943,0.013239712402640103,0.020229698081245306,0.12634696731862505,0.18997999309662816
1,Spanish,A2,quantity,NP1Adj,0.03,low,pl,0,1,el vaso transparente,de jugos,transparente,jugos,Juan pidió el vaso transparente de jugos que MASKTOKEN encima de la mesa.,Juan pidió el vaso transparente de jugos que,$ES_PL,Juan pidió el vaso transparente de jugos que,0.06484395237694685,0.01150359151892214,0.011896792577565526,0.05951227472462506,0.1200568689300745
1,Spanish,A2,quantity,NP1Adj,0.03,high,pl,0,1,los vasos transparentes,de jugo,transparentes,jugo,Juan pidió los vasos transparentes de jugo que MASKTOKEN encima de la mesa.,Juan pidió los vasos transparentes de jugo que,$ES_PL,Juan pidió los vasos transparentes de jugo que,0.14961453834897043,0.016513147807604406,0.0257255388461759,0.0910620884370843,0.14824679147375264
1,Spanish,A2,quantity,NP2Adj,0.03,ambi,sg,0,1,el vaso,de jugo transparente,vaso,transparente,Juan pidió el vaso de jugo transparente que MASKTOKEN encima de la mesa.,Juan pidió el vaso de jugo transparente que,$ES_SG,Juan pidió el vaso de jugo transparente que,0.21871294931486318,0.03638065199203738,0.03486394453531022,0.20208818927795846,0.2530427932976522
1,Spanish,A2,quantity,NP2Adj,0.03,low,sg,0,1,los vasos,de jugo transparente,vasos,transparente,Juan pidió los vasos de jugo transparente que MASKTOKEN encima de la mesa.,Juan pidió los vasos de jugo transparente que,$ES_SG,Juan pidió los vasos de jugo transparente que,0.05364330680939844,0.026141817294667927,0.035271715532564724,0.045410819855000284,0.09659848895831402
1,Spanish,A2,quantity,NP2Adj,0.03,high,sg,0,1,el vaso,de jugos transparentes,vaso,transparentes,Juan pidió el vaso de jugos transparentes que MASKTOKEN encima de la mesa.,Juan pidió el vaso de jugos transparentes que,$ES_SG,Juan pidió el vaso de jugos transparentes que,0.13233796313414814,0.059022587800878656,0.08286462861740881,0.0885763144799796,0.13179549029987925
1,Spanish,A2,quantity,NP2Adj,0.03,ambi,pl,0,1,los vasos,de jugos transparentes,vasos,transparentes,Juan pidió los vasos de jugos transparentes que MASKTOKEN encima de la mesa.,Juan pidió los vasos de jugos transparentes que,$ES_PL,Juan pidió los vasos de jugos transparentes que,0.15286602617209155,0.02045173270897155,0.017483889663589047,0.15316058341471717,0.13553930711946904
1,Spanish,A2,quantity,NP2Adj,0.03,low,pl,0,1,el vaso,de jugos transparentes,vaso,transparentes,Juan pidió el vaso de jugos transparentes que MASKTOKEN encima de la mesa.,Juan pidió el vaso de jugos transparentes que,$ES_PL,Juan pidió el vaso de jugos transparentes que,0.08106936534206,0.0199395329366292,0.01551176627727735,0.10473963009229692,0.08476699511196273
1,Spanish,A2,quantity,NP2Adj,0.03,high,pl,0,1,los vasos,de jugo transparente,vasos,transparente,Juan pidió los vasos de jugo transparente que MASKTOKEN encima de la mesa.,Juan pidió los vasos de jugo transparente que,$ES_PL,Juan pidió los vasos de jugo transparente que,0.15003049725007145,0.00818955997707102,0.009238599174522882,0.15489049474484773,0.15321757632565536
2,Spanish,A2,quantity,noAdj,0.07,ambi,sg,0,1,la botella,de vino,botella,vino,A María le gustaba la botella de vino que MASKTOKEN en la bodega.,A María le gustaba la botella de vino que,$ES_SG,A María le gustaba la botella de vino que,0.1897777321909757,0.10201710485629972,0.10294847487496117,0.23407617879757936,0.2052002127669823
2,Spanish,A2,quantity,noAdj,0.07,low,sg,0,1,las botellas,de vino,botellas,vino,A María le gustaba las botellas de vino que MASKTOKEN en la bodega.,A María le gustaba las botellas de vino que,$ES_SG,A María le gustaba las botellas de vino que,0.06604838704748772,0.10056713159119246,0.12665115850277076,0.08375815619381655,0.04104648160743807
2,Spanish,A2,quantity,noAdj,0.07,high,sg,0,1,la botella,de vinos,botella,vinos,A María le gustaba la botella de vinos que MASKTOKEN en la bodega.,A María le gustaba la botella de vinos que,$ES_SG,A María le gustaba la botella de vinos que,0.13323451882559567,0.017360732310820443,0.028681239105160017,0.15969542670983117,0.1439969451960792
2,Spanish,A2,quantity,noAdj,0.07,ambi,pl,0,1,las botellas,de vinos,botellas,vinos,A María le gustaba las botellas de vinos que MASKTOKEN en la bodega.,A María le gustaba las botellas de vinos que,$ES_PL,A María le gustaba las botellas de vinos que,0.14266299485052514,0.04544346782667298,0.0577005812967778,0.14190568659037694,0.17482883330049503
2,Spanish,A2,quantity,noAdj,0.07,low,pl,0,1,la botella,de vinos,botella,vinos,A María le gustaba la botella de vinos que MASKTOKEN en la bodega.,A María le gustaba la botella de vinos que,$ES_PL,A María le gustaba la botella de vinos que,0.06397111060232419,0.0333205420204612,0.11077531131936576,0.04774337337583745,0.08042440581805366
2,Spanish,A2,quantity,noAdj,0.07,high,pl,0,1,las botellas,de vino,botellas,vino,A María le gustaba las botellas de vino que MASKTOKEN en la bodega.,A María le gustaba las botellas de vino que,$ES_PL,A María le gustaba las botellas de vino que,0.14131614748441734,0.012737632255892417,0.015569359328379662,0.16001797825538233,0.18166754045876132
2,Spanish,A2,quantity,NP1Adj,0.07,ambi,sg,0,1,la botella vieja,de vino,vieja,vino,A María le gustaba la botella vieja de vino que MASKTOKEN en la bodega.,A María le gustaba la botella vieja de vino que,$ES_SG,A María le gustaba la botella vieja de vino que,0.19339731974696406,0.09854642245187206,0.09988399277384907,0.2578681459399377,0.23319104814879665
2,Spanish,A2,quantity,NP1Adj,0.07,low,sg,0,1,las botellas viejas,de vino,viejas,vino,A María le gustaba las botellas viejas de vino que MASKTOKEN en la bodega.,A María le gustaba las botellas viejas de vino que,$ES_SG,A María le gustaba las botellas viejas de vino que,0.06801264074815805,0.097034922027873,0.10810007179748404,0.08335809964584229,0.04643172756127001
2,Spanish,A2,quantity,NP1Adj,0.07,high,sg,0,1,la botella vieja,de vinos,vieja,vinos,A María le gustaba la botella vieja de vinos que MASKTOKEN en la bodega.,A María le gustaba la botella vieja de vinos que,$ES_SG,A María le gustaba la botella vieja de vinos que,0.1192568795695621,0.008383360187334071,0.01987197964602916,0.14403483046564247,0.12322286431974305
2,Spanish,A2,quantity,NP1Adj,0.07,ambi,pl,0,1,las botellas viejas,de vinos,viejas,vinos,A María le gustaba las botellas viejas de vinos que MASKTOKEN en la bodega.,A María le gustaba las botellas viejas de vinos que,$ES_PL,A María le gustaba las botellas viejas de vinos que,0.16155313692917161,0.07054498796030578,0.08443487640826691,0.15930102493818765,0.19832679754912874
2,Spanish,A2,quantity,NP1Adj,0.07,low,pl,0,1,la botella vieja,de vinos,vieja,vinos,A María le gustaba la botella vieja de vinos que MASKTOKEN en la bodega.,A María le gustaba la botella vieja de vinos que,$ES_PL,A María le gustaba la botella vieja de vinos que,0.07482409554273772,0.04758724422712223,0.10412952055223834,0.07287609892064495,0.09169323297011545
2,Spanish,A2,quantity,NP1Adj,0.07,high,pl,0,1,las botellas viejas,de vino,viejas,vino,A María le gustaba las botellas viejas de vino que MASKTOKEN en la bodega.,A María le gustaba las botellas viejas de vino que,$ES_PL,A María le gustaba las botellas viejas de vino que,0.14129634162333105,0.012413762100594306,0.01510485146771634,0.16755841194925836,0.1700720597051486
2,Spanish,A2,quantity,NP2Adj,0.07,ambi,sg,0,1,la botella,de vino viejo,botella,viejo,A María le gustaba la botella de vino viejo que MASKTOKEN en la bodega.,A María le gustaba la botella de vino viejo que,$ES_SG,A María le gustaba la botella de vino viejo que,0.2057780609203803,0.09663242416723117,0.07839378683664089,0.26650581636943116,0.2331167228589095
2,Spanish,A2,quantity,NP2Adj,0.07,low,sg,0,1,las botellas,de vino viejo,botellas,viejo,A María le gustaba las botellas de vino viejo que MASKTOKEN en la bodega.,A María le gustaba las botellas de vino viejo que,$ES_SG,A María le gustaba las botellas de vino viejo que,0.07109774092251797,0.0850155645369246,0.10512568953274082,0.09708873525445938,0.06402624482380759
