item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/bert-base-uncased_prob,/data/roberta-base_prob
1,English,A2,quantity,noAdj,0.16,low,sg,0,0,the glasses,of water,glasses,water,John asked for the glasses of water that MASKTOKEN on the table.,John asked for the glasses of water that,$SG,John asked for the glasses of water that MASKTOKEN on the table.,0.012216245359182493,0.04283543001780762
1,English,A2,quantity,noAdj,0.16,high,sg,0,0,the glass,of waters,glass,waters,John asked for the glass of waters that MASKTOKEN on the table.,John asked for the glass of waters that,$SG,John asked for the glass of waters that MASKTOKEN on the table.,0.19820196450337652,0.7949622613921153
1,English,A2,quantity,noAdj,0.16,ambi,pl,0,0,the glasses,of waters,glasses,waters,John asked for the glasses of waters that MASKTOKEN on the table.,John asked for the glasses of waters that,$PL,John asked for the glasses of waters that MASKTOKEN on the table.,0.42766598489951235,0.9030158186268316
1,English,A2,quantity,noAdj,0.16,low,pl,0,0,the glass,of waters,glass,waters,John asked for the glass of waters that MASKTOKEN on the table.,John asked for the glass of waters that,$PL,John asked for the glass of waters that MASKTOKEN on the table.,0.08077406944814917,0.13693686508225023
1,English,A2,quantity,noAdj,0.16,high,pl,0,0,the glasses,of water,glasses,water,John asked for the glasses of water that MASKTOKEN on the table.,John asked for the glasses of water that,$PL,John asked for the glasses of water that MASKTOKEN on the table.,0.47941673079799757,0.9152099087411507
1,English,A2,quantity,NP1Adj,0.16,ambi,sg,0,0,the clear glass,of water,glass,water,John asked for the clear glass of water that MASKTOKEN on the table.,John asked for the clear glass of water that,$SG,John asked for the clear glass of water that MASKTOKEN on the table.,0.21166944632380155,0.9156159805613306
1,English,A2,quantity,NP1Adj,0.16,low,sg,0,0,the clear glasses,of water,glasses,water,John asked for the clear glasses of water that MASKTOKEN on the table.,John asked for the clear glasses of water that,$SG,John asked for the clear glasses of water that MASKTOKEN on the table.,0.012141100854717677,0.039633676896545886
1,English,A2,quantity,NP1Adj,0.16,high,sg,0,0,the clear glass,of waters,glass,waters,John asked for the clear glass of waters that MASKTOKEN on the table.,John asked for the clear glass of waters that,$SG,John asked for the clear glass of waters that MASKTOKEN on the table.,0.151609536668038,0.7842174650879272
1,English,A2,quantity,NP1Adj,0.16,ambi,pl,0,0,the clear glasses,of waters,glasses,waters,John asked for the clear glasses of waters that MASKTOKEN on the table.,John asked for the clear glasses of waters that,$PL,John asked for the clear glasses of waters that MASKTOKEN on the table.,0.3562944337614889,0.8764889914124412
1,English,A2,quantity,NP1Adj,0.16,low,pl,0,0,the clear glass,of waters,glass,waters,John asked for the clear glass of waters that MASKTOKEN on the table.,John asked for the clear glass of waters that,$PL,John asked for the clear glass of waters that MASKTOKEN on the table.,0.061348635759218145,0.10992373605191338
1,English,A2,quantity,NP1Adj,0.16,high,pl,0,0,the clear glasses,of water,glasses,water,John asked for the clear glasses of water that MASKTOKEN on the table.,John asked for the clear glasses of water that,$PL,John asked for the clear glasses of water that MASKTOKEN on the table.,0.4052697077850811,0.9069611768435538
1,English,A2,quantity,NP2Adj,0.16,ambi,sg,0,0,the glass,of clear water,glass,water,John asked for the glass of clear water that MASKTOKEN on the table.,John asked for the glass of clear water that,$SG,John asked for the glass of clear water that MASKTOKEN on the table.,0.22493721250901771,0.9174499739936158
1,English,A2,quantity,NP2Adj,0.16,low,sg,0,0,the glasses,of clear water,glasses,water,John asked for the glasses of clear water that MASKTOKEN on the table.,John asked for the glasses of clear water that,$SG,John asked for the glasses of clear water that MASKTOKEN on the table.,0.01339294925803074,0.05814360907467089
1,English,A2,quantity,NP2Adj,0.16,high,sg,0,0,the glass,of clear waters,glass,waters,John asked for the glass of clear waters that MASKTOKEN on the table.,John asked for the glass of clear waters that,$SG,John asked for the glass of clear waters that MASKTOKEN on the table.,0.16599738111985768,0.7857024427021975
1,English,A2,quantity,NP2Adj,0.16,ambi,pl,0,0,the glasses,of clear waters,glasses,waters,John asked for the glasses of clear waters that MASKTOKEN on the table.,John asked for the glasses of clear waters that,$PL,John asked for the glasses of clear waters that MASKTOKEN on the table.,0.3699570154185537,0.8428709993326768
1,English,A2,quantity,NP2Adj,0.16,low,pl,0,0,the glass,of clear waters,glass,waters,John asked for the glass of clear waters that MASKTOKEN on the table.,John asked for the glass of clear waters that,$PL,John asked for the glass of clear waters that MASKTOKEN on the table.,0.05837134481050743,0.10496967600104243
1,English,A2,quantity,NP2Adj,0.16,high,pl,0,0,the glasses,of clear water,glasses,water,John asked for the glasses of clear water that MASKTOKEN on the table.,John asked for the glasses of clear water that,$PL,John asked for the glasses of clear water that MASKTOKEN on the table.,0.407761669435618,0.8819904185248204
2,English,A2,quantity,noAdj,0.54,ambi,sg,0,1,the bottle,of spirit,bottle,spirit,Mary liked the bottle of spirit that MASKTOKEN in the wine cellar.,Mary liked the bottle of spirit that,$SG,Mary liked the bottle of spirit that MASKTOKEN in the wine cellar.,0.4123508266985768,0.6259659533968521
2,English,A2,quantity,noAdj,0.54,low,sg,0,1,the bottles,of spirit,bottles,spirit,Mary liked the bottles of spirit that MASKTOKEN in the wine cellar.,Mary liked the bottles of spirit that,$SG,Mary liked the bottles of spirit that MASKTOKEN in the wine cellar.,0.013524623939837693,0.005513672128692214
2,English,A2,quantity,noAdj,0.54,high,sg,0,1,the bottle,of spirits,bottle,spirits,Mary liked the bottle of spirits that MASKTOKEN in the wine cellar.,Mary liked the bottle of spirits that,$SG,Mary liked the bottle of spirits that MASKTOKEN in the wine cellar.,0.2994564450541001,0.5545834442736121
2,English,A2,quantity,noAdj,0.54,ambi,pl,0,1,the bottles,of spirits,bottles,spirits,Mary liked the bottles of spirits that MASKTOKEN in the wine cellar.,Mary liked the bottles of spirits that,$PL,Mary liked the bottles of spirits that MASKTOKEN in the wine cellar.,0.4595093104656982,0.5985683626580129
2,English,A2,quantity,noAdj,0.54,low,pl,0,1,the bottle,of spirits,bottle,spirits,Mary liked the bottle of spirits that MASKTOKEN in the wine cellar.,Mary liked the bottle of spirits that,$PL,Mary liked the bottle of spirits that MASKTOKEN in the wine cellar.,0.10966581743617604,0.09256286232767921
2,English,A2,quantity,noAdj,0.54,high,pl,0,1,the bottles,of spirit,bottles,spirit,Mary liked the bottles of spirit that MASKTOKEN in the wine cellar.,Mary liked the bottles of spirit that,$PL,Mary liked the bottles of spirit that MASKTOKEN in the wine cellar.,0.4133340537042033,0.5694241161224765
2,English,A2,quantity,NP1Adj,0.54,ambi,sg,0,1,the old bottle,of spirit,bottle,spirit,Mary liked the old bottle of spirit that MASKTOKEN in the wine cellar.,Mary liked the old bottle of spirit that,$SG,Mary liked the old bottle of spirit that MASKTOKEN in the wine cellar.,0.38786445112533774,0.4897715072801959
2,English,A2,quantity,NP1Adj,0.54,low,sg,0,1,the old bottles,of spirit,bottles,spirit,Mary liked the old bottles of spirit that MASKTOKEN in the wine cellar.,Mary liked the old bottles of spirit that,$SG,Mary liked the old bottles of spirit that MASKTOKEN in the wine cellar.,0.008251906911541568,0.0035162683637410593
2,English,A2,quantity,NP1Adj,0.54,high,sg,0,1,the old bottle,of spirits,bottle,spirits,Mary liked the old bottle of spirits that MASKTOKEN in the wine cellar.,Mary liked the old bottle of spirits that,$SG,Mary liked the old bottle of spirits that MASKTOKEN in the wine cellar.,0.3480786389733935,0.4194867846926236
2,English,A2,quantity,NP1Adj,0.54,ambi,pl,0,1,the old bottles,of spirits,bottles,spirits,Mary liked the old bottles of spirits that MASKTOKEN in the wine cellar.,Mary liked the old bottles of spirits that,$PL,Mary liked the old bottles of spirits that MASKTOKEN in the wine cellar.,0.4949583875347686,0.5971946276386036
2,English,A2,quantity,NP1Adj,0.54,low,pl,0,1,the old bottle,of spirits,bottle,spirits,Mary liked the old bottle of spirits that MASKTOKEN in the wine cellar.,Mary liked the old bottle of spirits that,$PL,Mary liked the old bottle of spirits that MASKTOKEN in the wine cellar.,0.04708796378673259,0.033783864987127224
2,English,A2,quantity,NP1Adj,0.54,high,pl,0,1,the old bottles,of spirit,bottles,spirit,Mary liked the old bottles of spirit that MASKTOKEN in the wine cellar.,Mary liked the old bottles of spirit that,$PL,Mary liked the old bottles of spirit that MASKTOKEN in the wine cellar.,0.47423908497487877,0.5714588288678175
2,English,A2,quantity,NP2Adj,0.54,ambi,sg,0,0,the bottle,of old spirit,bottle,spirit,Mary liked the bottle of old spirit that MASKTOKEN in the wine cellar.,Mary liked the bottle of old spirit that,$SG,Mary liked the bottle of old spirit that MASKTOKEN in the wine cellar.,0.32786615100018474,0.6941869684429763
2,English,A2,quantity,NP2Adj,0.54,low,sg,0,0,the bottles,of old spirit,bottles,spirit,Mary liked the bottles of old spirit that MASKTOKEN in the wine cellar.,Mary liked the bottles of old spirit that,$SG,Mary liked the bottles of old spirit that MASKTOKEN in the wine cellar.,0.010732970083281335,0.006368680329020423
2,English,A2,quantity,NP2Adj,0.54,high,sg,0,0,the bottle,of old spirits,bottle,spirits,Mary liked the bottle of old spirits that MASKTOKEN in the wine cellar.,Mary liked the bottle of old spirits that,$SG,Mary liked the bottle of old spirits that MASKTOKEN in the wine cellar.,0.23648798475659216,0.45227122863828756
2,English,A2,quantity,NP2Adj,0.54,ambi,pl,0,0,the bottles,of old spirits,bottles,spirits,Mary liked the bottles of old spirits that MASKTOKEN in the wine cellar.,Mary liked the bottles of old spirits that,$PL,Mary liked the bottles of old spirits that MASKTOKEN in the wine cellar.,0.4282905333680109,0.6024814752825725
2,English,A2,quantity,NP2Adj,0.54,low,pl,0,0,the bottle,of old spirits,bottle,spirits,Mary liked the bottle of old spirits that MASKTOKEN in the wine cellar.,Mary liked the bottle of old spirits that,$PL,Mary liked the bottle of old spirits that MASKTOKEN in the wine cellar.,0.1040619954391693,0.12628142425694777
2,English,A2,quantity,NP2Adj,0.54,high,pl,0,0,the bottles,of old spirit,bottles,spirit,Mary liked the bottles of old spirit that MASKTOKEN in the wine cellar.,Mary liked the bottles of old spirit that,$PL,Mary liked the bottles of old spirit that MASKTOKEN in the wine cellar.,0.36398886827324944,0.5954914750996317
4,English,A2,quantity,noAdj,0.56,ambi,sg,0,0,the sack,of sand,sack,sand,Andres picked up the sack of sand that MASKTOKEN brought from the construction site.,Andres picked up the sack of sand that,$SG,Andres picked up the sack of sand that MASKTOKEN brought from the construction site.,0.1863067065434043,0.3687401183593103
4,English,A2,quantity,noAdj,0.56,low,sg,0,0,the sacks,of sand,sacks,sand,Andres picked up the sacks of sand that MASKTOKEN brought from the construction site.,Andres picked up the sacks of sand that,$SG,Andres picked up the sacks of sand that MASKTOKEN brought from the construction site.,0.0910533423802582,0.08647413237334092
4,English,A2,quantity,noAdj,0.56,high,sg,0,0,the sack,of sands,sack,sands,Andres picked up the sack of sands that MASKTOKEN brought from the construction site.,Andres picked up the sack of sands that,$SG,Andres picked up the sack of sands that MASKTOKEN brought from the construction site.,0.22126740664729905,0.3391633482573746
4,English,A2,quantity,noAdj,0.56,ambi,pl,0,0,the sacks,of sands,sacks,sands,Andres picked up the sacks of sands that MASKTOKEN brought from the construction site.,Andres picked up the sacks of sands that,$PL,Andres picked up the sacks of sands that MASKTOKEN brought from the construction site.,0.43058670772596674,0.5590326638646521
4,English,A2,quantity,noAdj,0.56,low,pl,0,0,the sack,of sands,sack,sands,Andres picked up the sack of sands that MASKTOKEN brought from the construction site.,Andres picked up the sack of sands that,$PL,Andres picked up the sack of sands that MASKTOKEN brought from the construction site.,0.05910457861065166,0.05737283148835105
4,English,A2,quantity,noAdj,0.56,high,pl,0,0,the sacks,of sand,sacks,sand,Andres picked up the sacks of sand that MASKTOKEN brought from the construction site.,Andres picked up the sacks of sand that,$PL,Andres picked up the sacks of sand that MASKTOKEN brought from the construction site.,0.231039893524003,0.47352128642045427
4,English,A2,quantity,NP1Adj,0.56,ambi,sg,0,0,the brown sack,of sand,sack,sand,Andres picked up the brown sack of sand that MASKTOKEN brought from the construction site.,Andres picked up the brown sack of sand that,$SG,Andres picked up the brown sack of sand that MASKTOKEN brought from the construction site.,0.23846164974898842,0.28967624819099824
