item,lang,exp,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_1-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_2-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_3-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_4-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_5-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_6-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_7-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_8-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_9-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_10-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_11-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_12-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_13-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_14-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_15-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_16-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_17-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_18-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_19-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_20-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_21-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_22-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_23-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_24-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_25-d0.2.pt_prob
6a,English,Fernandez,low,pl,1,0,the employee,of the ambassadors,employee,ambassadors,Charlie met the employee of the ambassadors that MASKTOKEN eating.,Charlie met the employee of the ambassadors that,$PL,Charlie met the employee of the ambassadors that,0.08549851056082858,0.10096455155076356,0.0721273288407911,0.10448595915197423,0.09470794324953857,0.07678034444135662,0.12096112089010447,0.11059445312303495,0.07735640024240453,0.07231465890045996,0.08699131426944007,0.13223261841196177,0.09428023336088032,0.09204265176324888,0.08511684893522897,0.05583540332173076,0.100841374359252,0.08385720643862271,0.1288431762976181,0.06385323434808043,0.07700689022377105,0.05590124098148941,0.0671959366162369,0.1174235448310732,0.10898345039513657
6a,English,Fernandez,high,pl,1,0,the employees,of the ambassador,employees,ambassador,Charlie met the employees of the ambassador that MASKTOKEN eating.,Charlie met the employees of the ambassador that,$PL,Charlie met the employees of the ambassador that,0.04268317739558114,0.0365446555602702,0.057754854796435495,0.08175271285129426,0.08590503427260643,0.05116152462499812,0.041301483231038105,0.0477853362493903,0.046134044746132474,0.05488541762292698,0.05414670952037781,0.04864491841613017,0.041092180300706715,0.06971785925636365,0.05437128425166193,0.053013043195837106,0.060548055542623214,0.053895203616693976,0.0744714660493262,0.06482246125081659,0.06227751918666158,0.04388686995178048,0.07149996623637378,0.06592207465915934,0.04066166707816876
7a,English,Fernandez,ambi,sg,0,0,the review,of the poem,review,poem,Roxanne read the review of the poem that MASKTOKEN unfinished.,Roxanne read the review of the poem that,$SG,Roxanne read the review of the poem that,0.16925069139985993,0.1110725269088686,0.11663242167223764,0.21465228137269143,0.1137383581284439,0.1723563035134088,0.1967007896399373,0.12882256018107263,0.30138088111259975,0.22325050790313483,0.18943020915875763,0.1725263423905048,0.17068906905527914,0.3130762768461093,0.09522937714909041,0.18646316112629702,0.19693027869173463,0.16358332412397036,0.24977637190088942,0.2766801271324937,0.21364802633462432,0.17989112103849436,0.16514846747704226,0.12098836122424483,0.2238322651331739
7a,English,Fernandez,low,sg,0,0,the reviews,of the poem,reviews,poem,Roxanne read the reviews of the poem that MASKTOKEN unfinished.,Roxanne read the reviews of the poem that,$SG,Roxanne read the reviews of the poem that,0.13190120553814744,0.07684334268675386,0.12107478009282069,0.11709505929057507,0.06673905285363979,0.08936675998918808,0.08762963269053081,0.17307974892241695,0.19134271028316796,0.17696327913177967,0.06754526517523018,0.165149432782826,0.07753577409157941,0.21008431262282912,0.07634890649410053,0.1141764864466257,0.13072831816360164,0.10454000334881552,0.06732426810410708,0.1818327341040522,0.1286821255751427,0.16460323203904714,0.10864437511079572,0.10775409486016052,0.10269294211655833
7a,English,Fernandez,high,sg,0,0,the review,of the poems,review,poems,Roxanne read the review of the poems that MASKTOKEN unfinished.,Roxanne read the review of the poems that,$SG,Roxanne read the review of the poems that,0.08046732368057086,0.03641637860166291,0.06365809632778152,0.05388830036091541,0.06484375946805088,0.038608744046664256,0.08620172945636106,0.046754138870787276,0.07494497752687312,0.05340793376524644,0.026089233618419527,0.052093130185458136,0.02837457299934698,0.07197687133104225,0.04102150363022261,0.045622777272992465,0.06174324664171493,0.05808852725793212,0.07807808088374557,0.04414938626922371,0.04700406248705313,0.02843420486022219,0.07597977260368882,0.038004270206426494,0.03426411482686209
7a,English,Fernandez,ambi,pl,0,0,the reviews,of the poems,reviews,poems,Roxanne read the reviews of the poems that MASKTOKEN unfinished.,Roxanne read the reviews of the poems that,$PL,Roxanne read the reviews of the poems that,0.22652865465251715,0.189376206324539,0.2401288048080854,0.23463768875344115,0.23642545396032943,0.25933596278155413,0.3107683751531134,0.20168916947002025,0.25912396563411555,0.2922450646711381,0.2680449045859401,0.24799036584457568,0.21787460743723308,0.3526178622073912,0.279173905045381,0.27172349429365106,0.21124628717562288,0.21534059738817213,0.23079690679082443,0.3319305986891443,0.2501210146565711,0.16644480334866385,0.16115212823219238,0.23623118949925903,0.3555468817246723
7a,English,Fernandez,low,pl,0,0,the review,of the poems,review,poems,Roxanne read the review of the poems that MASKTOKEN unfinished.,Roxanne read the review of the poems that,$PL,Roxanne read the review of the poems that,0.16999232718278812,0.15074283568759483,0.17869082173707618,0.17232081605403238,0.15669500014225868,0.19732047889821036,0.1664261153875053,0.1560658951768632,0.2198325010569917,0.2520260979104476,0.2009053485082175,0.15646612870357757,0.15899246986350768,0.15809843156544012,0.1818773533776259,0.25874633850906115,0.13726606582398304,0.16230748167662767,0.17938960449257735,0.24402762194310057,0.2396994690538179,0.10875831484286902,0.1285274502571454,0.1896568996217436,0.2791462883604048
7a,English,Fernandez,high,pl,0,0,the reviews,of the poem,reviews,poem,Roxanne read the reviews of the poem that MASKTOKEN unfinished.,Roxanne read the reviews of the poem that,$PL,Roxanne read the reviews of the poem that,0.05447248332914967,0.05010066006478198,0.05979831417097614,0.18052306135939133,0.06061602638055774,0.027464741357547062,0.09101468660681533,0.045747351273044856,0.071008006213507,0.06297709952551855,0.10610073129677744,0.07216538526204275,0.05927091546341501,0.11363474484284009,0.09066795582888787,0.09428358120138469,0.06082166622434215,0.0778080656107889,0.07993586600425573,0.0729609943290832,0.0656482041125912,0.045123147900980154,0.06588479459813001,0.06662309778312192,0.09480154873569191
8a,English,Fernandez,ambi,sg,0,0,the pipe,of the sink,pipe,sink,The plumber adjusted the pipe of the sink that MASKTOKEN cracked.,The plumber adjusted the pipe of the sink that,$SG,The plumber adjusted the pipe of the sink that,0.22820615053805782,0.20314560460498932,0.2372552061678177,0.25036008115325625,0.19507652406435505,0.17194227281523666,0.20958689485469462,0.22686363356537154,0.2312649199130945,0.14977664053975737,0.16687289093531366,0.19722848057779707,0.2691651084849651,0.2863826503872007,0.19663677377701383,0.19197705811661603,0.17147803553554297,0.13916394203015514,0.26770009905643644,0.20797710503318978,0.21319049601521733,0.22223652265129612,0.13983894499186622,0.2527012908005002,0.19663640775803315
8a,English,Fernandez,low,sg,0,0,the pipes,of the sink,pipes,sink,The plumber adjusted the pipes of the sink that MASKTOKEN cracked.,The plumber adjusted the pipes of the sink that,$SG,The plumber adjusted the pipes of the sink that,0.1582359761289548,0.172046113711688,0.16013038685103353,0.16439210020405515,0.13112816046653286,0.09061293686649563,0.12299158341842098,0.20252588387974058,0.1401448631787865,0.12675482955710793,0.0894626253911972,0.1267998004228872,0.15918918133888127,0.15369091817279923,0.1143315554896791,0.14439526771343036,0.11951795067978033,0.08720787582630862,0.09651592877369364,0.16021750681568303,0.1431890131432425,0.18644104566166098,0.10754858796288147,0.11448511639070169,0.12401686927899247
8a,English,Fernandez,high,sg,0,0,the pipe,of the sinks,pipe,sinks,The plumber adjusted the pipe of the sinks that MASKTOKEN cracked.,The plumber adjusted the pipe of the sinks that,$SG,The plumber adjusted the pipe of the sinks that,0.05991286553611719,0.05809831467787241,0.09093069567095591,0.08882585755310246,0.044665976330346524,0.0298429112237244,0.17338553513418287,0.05954372544814612,0.07839289429675667,0.06393163651203837,0.10986577138336928,0.05120924724759757,0.07638395955808219,0.07096629352969597,0.07762626291737984,0.07336748372151014,0.03712486390342473,0.0633745549519471,0.09172175723284548,0.0710769790418384,0.11783633068250898,0.04872096437423579,0.045794674037353156,0.09328434394290852,0.09302192865644043
8a,English,Fernandez,ambi,pl,0,0,the pipes,of the sinks,pipes,sinks,The plumber adjusted the pipes of the sinks that MASKTOKEN cracked.,The plumber adjusted the pipes of the sinks that,$PL,The plumber adjusted the pipes of the sinks that,0.2805979934175925,0.23738844559706784,0.21300605498213443,0.2442677012745218,0.21507908810324405,0.2057082629466338,0.19887413932501996,0.1675477917907502,0.18012607560101657,0.18662704302241728,0.13890618861564596,0.27819858164176026,0.21414594236757623,0.3134853793070107,0.2559602901286322,0.27645217907709707,0.2406524235888554,0.17636416870160332,0.2170412312937231,0.2514464004105559,0.34847588184152034,0.14892926956750463,0.14405221928434386,0.21411643710599249,0.2533634536224576
8a,English,Fernandez,low,pl,0,0,the pipe,of the sinks,pipe,sinks,The plumber adjusted the pipe of the sinks that MASKTOKEN cracked.,The plumber adjusted the pipe of the sinks that,$PL,The plumber adjusted the pipe of the sinks that,0.2254777866065838,0.15747850142837194,0.15828331211462032,0.19888960973190795,0.14941564745719904,0.12883954796803732,0.11958239127503445,0.114211794968053,0.1145807994874346,0.12742025426339154,0.06889537323363948,0.2015928605142392,0.09840964093609017,0.12721076666095854,0.1578935436195028,0.17957314419025439,0.1499845551997474,0.1405192393261565,0.1397071996684558,0.14872705873924197,0.17412787132944008,0.12623843872773288,0.12097713411459488,0.12221443103775176,0.1260989037753677
8a,English,Fernandez,high,pl,0,0,the pipes,of the sink,pipes,sink,The plumber adjusted the pipes of the sink that MASKTOKEN cracked.,The plumber adjusted the pipes of the sink that,$PL,The plumber adjusted the pipes of the sink that,0.08228930684055247,0.06293136866676008,0.07265311857480672,0.10290149896247414,0.06406911823590322,0.1030149854740472,0.14630228720749106,0.07000872528004365,0.04634124421870922,0.07458516088958689,0.12312920494788337,0.12673939528664846,0.052900441658280783,0.12395185346078463,0.09530294319154642,0.103384153655111,0.08698157298815268,0.07051597181929559,0.08858536653359272,0.07709988440709381,0.11075874634938154,0.06621858953883608,0.04450854827634387,0.09120987539548153,0.10316289706594217
9a,English,Fernandez,ambi,sg,0,1,the wire,of the speaker,wire,speaker,Mary replaced the wire of the speaker that MASKTOKEN damaged.,Mary replaced the wire of the speaker that,$SG,Mary replaced the wire of the speaker that,0.2860082143552014,0.11540803377112496,0.1946702047999871,0.21199034782681458,0.22128722560769454,0.21611820075388977,0.14420048136790342,0.12106854752458318,0.19070604362527277,0.1668649925411012,0.1492618241829753,0.16405902753878365,0.18864344599488536,0.2620041762933667,0.20615022974062214,0.0859249497559702,0.17287176753814482,0.11600665570917457,0.17797874765707178,0.17424560103887288,0.13987488980008678,0.15964815570461077,0.1604256903404515,0.21926577113836743,0.10410166229089413
9a,English,Fernandez,low,sg,0,1,the wires,of the speaker,wires,speaker,Mary replaced the wires of the speaker that MASKTOKEN damaged.,Mary replaced the wires of the speaker that,$SG,Mary replaced the wires of the speaker that,0.2650919030340093,0.10084896718903025,0.15059444572012914,0.12010401187641406,0.1600673678754596,0.1391486980726171,0.0782385820658682,0.09112887895036437,0.13415083193245536,0.14528560821646241,0.11675681254524051,0.12063044841378456,0.11499126277573701,0.16213678916430752,0.07446542127343747,0.06871622763252105,0.11290869753907984,0.09278002814136421,0.047973743534692304,0.15079405149493041,0.08931910453680558,0.15999661823539046,0.15043076890222107,0.1362162767424806,0.06910643461249677
9a,English,Fernandez,high,sg,0,1,the wire,of the speakers,wire,speakers,Mary replaced the wire of the speakers that MASKTOKEN damaged.,Mary replaced the wire of the speakers that,$SG,Mary replaced the wire of the speakers that,0.1061872509561308,0.0466553554188085,0.0607670112455132,0.08327639124377839,0.05193776311450371,0.08158917280756839,0.0432165031747509,0.028424299054016444,0.06009167413952099,0.05646815422288576,0.02111623898168613,0.026822625501267794,0.052225812830810625,0.09916286520489237,0.07489820101089606,0.0558524472306523,0.03492734956356003,0.08373850048278975,0.03732281271341087,0.030760027599040285,0.07410957687755726,0.03656186798774419,0.04905706261330778,0.06098536665738408,0.03493063715372813
9a,English,Fernandez,ambi,pl,0,1,the wires,of the speakers,wires,speakers,Mary replaced the wires of the speakers that MASKTOKEN damaged.,Mary replaced the wires of the speakers that,$PL,Mary replaced the wires of the speakers that,0.2138026991976112,0.2699426170627852,0.17589392792030623,0.1818415576767194,0.2290992206806255,0.23011213909718542,0.3260039032008031,0.20486424036094775,0.19281578224239837,0.1876562422894832,0.24664132559259144,0.2567933967231326,0.24092436507445214,0.25461932430770773,0.2544900288598271,0.25623203664413197,0.18386006718465708,0.2065420495234811,0.293920396612684,0.30737666021197896,0.24366379411775085,0.2215999684249521,0.13591332304801185,0.29370168083960024,0.18336655595416929
9a,English,Fernandez,low,pl,0,1,the wire,of the speakers,wire,speakers,Mary replaced the wire of the speakers that MASKTOKEN damaged.,Mary replaced the wire of the speakers that,$PL,Mary replaced the wire of the speakers that,0.09367738188782404,0.16275264861756256,0.13673343382677672,0.11714763859361099,0.12354451620904428,0.10520782185590605,0.21137012088199825,0.15367196929423343,0.08231652282784552,0.10785436018400318,0.1773161245682573,0.1887707772975844,0.14013484755441752,0.11446254822893209,0.14976901650133811,0.1835786947691318,0.11751974556510447,0.12373071515411738,0.21047723321782286,0.20647594447512674,0.1514476822186488,0.164368394730257,0.10892702004131394,0.2397464375153362,0.1452496241304182
9a,English,Fernandez,high,pl,0,1,the wires,of the speaker,wires,speaker,Mary replaced the wires of the speaker that MASKTOKEN damaged.,Mary replaced the wires of the speaker that,$PL,Mary replaced the wires of the speaker that,0.042138258237042425,0.05337667466240248,0.08227935885823001,0.13131846779506873,0.06119697818313696,0.09499700351130258,0.1264594713275251,0.0664799188342684,0.0486409776595238,0.07279372163264597,0.08901585169288495,0.06626467605100572,0.07748094096109881,0.12396300785099967,0.09501959215959488,0.06221794501249178,0.055815803068359315,0.0746874874524508,0.11208239151958921,0.07426455306205781,0.11484277264609943,0.07430181489141319,0.05232811179747099,0.06995273526274914,0.04357784267711651
10a,English,Fernandez,ambi,sg,0,0,the recording,of the song,recording,song,My brother liked listening to the recording of the song that MASKTOKEN banned.,My brother liked listening to the recording of the song that,$SG,My brother liked listening to the recording of the song that,0.22666944114649645,0.15317530227007126,0.1955919022682453,0.25421050044235427,0.20163034634540988,0.2519260575722324,0.32266115727447975,0.20387263455753413,0.25862117709640575,0.22944142227374353,0.19434805703640556,0.19211432269168682,0.26583448462898174,0.3610920642655966,0.2152100504601746,0.19224824237180416,0.2714681542545403,0.21155231889856907,0.29974771895892527,0.25214052895553785,0.22831301579697083,0.23168227908595718,0.2307393952532104,0.2265739605672792,0.21441278798150165
10a,English,Fernandez,low,sg,0,0,the recordings,of the song,recordings,song,My brother liked listening to the recordings of the song that MASKTOKEN banned.,My brother liked listening to the recordings of the song that,$SG,My brother liked listening to the recordings of the song that,0.18753387887584072,0.10929332520287094,0.19441408111187952,0.170947131193957,0.12374135857703639,0.12283119232735018,0.20495858525820054,0.2000537214412379,0.15347202629155188,0.13373130440337988,0.1449574722169551,0.1501520562041776,0.17234157741385658,0.2242101809798811,0.09218254915549906,0.10399771989240847,0.1773177598046125,0.1774611507724142,0.08199318761322694,0.19905610500484094,0.12367051599925105,0.16239949239966833,0.15968126217070022,0.14999561123099525,0.11537561757802717
10a,English,Fernandez,high,sg,0,0,the recording,of the songs,recording,songs,My brother liked listening to the recording of the songs that MASKTOKEN banned.,My brother liked listening to the recording of the songs that,$SG,My brother liked listening to the recording of the songs that,0.06344767156548592,0.03970796917933139,0.04186542897629142,0.0731194393193757,0.06456298315650533,0.04498485256265816,0.09538508451996819,0.06333531789615066,0.056480624756589215,0.03478092351566886,0.014666521108726016,0.0570022670385022,0.023938182109228823,0.0727532881026054,0.06711383663095649,0.062111540091564166,0.05414339561030168,0.047773558468057864,0.0625601227950261,0.04830307202350426,0.046644030301112416,0.07253342681011254,0.07821323568617,0.05352581757192709,0.0331133229241507
