item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_1-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_2-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_3-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_4-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_5-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_6-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_7-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_8-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_9-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_10-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_11-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_12-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_13-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_14-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_15-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_16-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_17-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_18-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_19-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_20-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_21-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_22-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_23-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_24-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_25-d0.2.pt_prob
3,English,A1,substance,indef,0.3,low,pl,1,1,a shirt,of fabrics,shirt,fabrics,Yesterday they gave me a shirt of fabrics that MASKTOKEN illegally imported. ,Yesterday they gave me a shirt of fabrics that,$PL,Yesterday they gave me a shirt of fabrics that,0.34179216942343604,0.2763290059893091,0.23150337864604253,0.27466161237008446,0.35402818132634284,0.2561067382526083,0.18616308833326656,0.34266197341094085,0.3185363519620381,0.26504355463257223,0.2546820351519763,0.23518223929652748,0.3278613595170654,0.2960059771188135,0.31137581949868043,0.3642319126260025,0.32983917411926456,0.2227922478509683,0.3241679312571595,0.4362260821449482,0.30870301827728497,0.19179176171738588,0.24897960979547484,0.2711610252085883,0.19875601117234432
3,English,A1,substance,indef,0.3,high,pl,1,1,some shirts,of fabric,shirts,fabric,Yesterday they gave me some shirts of fabric that MASKTOKEN illegally imported. ,Yesterday they gave me some shirts of fabric that,$PL,Yesterday they gave me some shirts of fabric that,0.2385845716620607,0.2060775529158363,0.1752412562815735,0.15764947369293036,0.2486455246935817,0.23510629745192446,0.22377447313562726,0.19253928673187204,0.12294201220676015,0.17964230512650303,0.14351047840646025,0.25535293932156833,0.13898317371427282,0.18914108973308785,0.22567954406313007,0.29572286015167926,0.28933594203664015,0.16017911815648844,0.22324222439089247,0.2638684673431104,0.31369189534407127,0.12625045756617448,0.15669812597696176,0.1638245854105298,0.1819197447835199
4,English,A1,substance,def,0.21,ambi,sg,1,0,the blanket,of material,blanket,material,In the end Tomas brought the blanket of material that MASKTOKEN very expensive.,In the end Tomas brought the blanket of material that,$SG,In the end Tomas brought the blanket of material that,0.22383476755495257,0.21874920482680782,0.1821190344479504,0.16683244581586898,0.18393872601498984,0.21480672522629618,0.2513906570520046,0.19876718989790731,0.2186022572203452,0.1808819733848992,0.17294824293507283,0.1357478235126912,0.22622244576642103,0.25341452000423814,0.12623703741698833,0.24229848097496953,0.1229555948869212,0.1553373053084952,0.268051120209968,0.2342689445619328,0.2335196907620949,0.24781280820054175,0.19272044965367296,0.19517141172290753,0.19131272930945364
4,English,A1,substance,def,0.21,low,sg,1,0,the blankets,of material,blankets,material,In the end Tomas brought the blankets of material that MASKTOKEN very expensive.,In the end Tomas brought the blankets of material that,$SG,In the end Tomas brought the blankets of material that,0.208680382246464,0.16020421204124458,0.13031694836127183,0.12442652911207297,0.15587976578576068,0.10801683971818288,0.1129742013974937,0.21698700486457767,0.14389091825256273,0.15547510107128648,0.13149459364312843,0.11483468465400648,0.13833463747752717,0.11286374979533598,0.06344819305552463,0.20573877096128235,0.09825819928552271,0.08010496401543943,0.08862957113112202,0.14226857729240905,0.1778423690121631,0.1834264438550992,0.1366403700444101,0.10921815679699698,0.11487016675321282
4,English,A1,substance,def,0.21,high,sg,1,0,the blanket,of materials,blanket,materials,In the end Tomas brought the blanket of materials that MASKTOKEN very expensive.,In the end Tomas brought the blanket of materials that,$SG,In the end Tomas brought the blanket of materials that,0.11434900966110462,0.022501927677531786,0.046847248871363156,0.0737490162054728,0.04714804926666094,0.04039241537011362,0.0714838791716641,0.05274617172638152,0.06444765080052761,0.044678972466607014,0.036414189777911776,0.024725121852942955,0.03927568926183067,0.05583103913420473,0.048550854271399047,0.0542611687611374,0.038372061407253355,0.045399134164516575,0.059492683533801216,0.019596906404964365,0.04963454760099317,0.04514210246038841,0.04558376943413922,0.04166534513023468,0.046148919733985494
4,English,A1,substance,def,0.21,ambi,pl,1,0,the blankets,of materials,blankets,materials,In the end Tomas brought the blankets of materials that MASKTOKEN very expensive.,In the end Tomas brought the blankets of materials that,$PL,In the end Tomas brought the blankets of materials that,0.24482934046956828,0.31320627527365286,0.2513188913434412,0.26800607713901314,0.2584986208088793,0.33917868276872376,0.3029588733734183,0.24871872082711022,0.3481620573782038,0.30785498254025967,0.24851251272562846,0.2892067261926954,0.35703488217523116,0.33575990783934273,0.35502589249661654,0.31104279908405763,0.2842233284429998,0.24730704632229283,0.3219301132990866,0.3414310066018693,0.31089775211506776,0.3062297723825911,0.23156578902872305,0.292661647329572,0.3203468578621891
4,English,A1,substance,def,0.21,low,pl,1,0,the blanket,of materials,blanket,materials,In the end Tomas brought the blanket of materials that MASKTOKEN very expensive.,In the end Tomas brought the blanket of materials that,$PL,In the end Tomas brought the blanket of materials that,0.16061216232480913,0.23181610827759513,0.17481187104703366,0.1296934882552918,0.17654955835619202,0.14879120310186167,0.2149549716463266,0.17046813911929704,0.18015471137767491,0.2284309125515378,0.16516143855035548,0.22014285947479806,0.203234997264353,0.12553791514969603,0.20312283102873252,0.2387851550213007,0.1980244804233493,0.14374148174889712,0.18713993271019636,0.2687640376789453,0.1668175710355264,0.2054641286071881,0.15045012430879723,0.18812951915741039,0.19462849488897405
4,English,A1,substance,def,0.21,high,pl,1,0,the blankets,of material,blankets,material,In the end Tomas brought the blankets of material that MASKTOKEN very expensive.,In the end Tomas brought the blankets of material that,$PL,In the end Tomas brought the blankets of material that,0.07865155224968046,0.08284555446156716,0.11713697547115487,0.14144711152910716,0.08602122430793102,0.16198774310230846,0.13596067411617785,0.07198804440700712,0.1044867161546783,0.09106474160495637,0.1147479529824067,0.12465239496882674,0.09323807639483306,0.17616524954586232,0.18433320200840342,0.08019661395940947,0.15160253083172393,0.11638924545018625,0.13158485436572676,0.06086040161629569,0.1068678458677148,0.13200350072776512,0.11557691312426854,0.11481105247940704,0.11776699312263261
4,English,A1,substance,indef,0.21,ambi,sg,1,0,a blanket,of material,blanket,material,In the end Tomas brought a blanket of material that MASKTOKEN very expensive.,In the end Tomas brought a blanket of material that,$SG,In the end Tomas brought a blanket of material that,0.2688184994930263,0.19026980803112137,0.2610956912980047,0.23039033603702475,0.2227716167500282,0.25656378813826475,0.24261249010355268,0.21333478588491772,0.250263860218193,0.21776750888541319,0.18115867333953473,0.16701297059744746,0.23087469197044097,0.2453491402299255,0.1421733292524192,0.21821894654073293,0.11872067087007565,0.16919766242984968,0.27105593029179964,0.2521564404908716,0.19690843655649992,0.25222998942948216,0.17961493825729047,0.22066396524680165,0.18483691503025845
4,English,A1,substance,indef,0.21,low,sg,1,0,some blankets,of material,blankets,material,In the end Tomas brought some blankets of material that MASKTOKEN very expensive.,In the end Tomas brought some blankets of material that,$SG,In the end Tomas brought some blankets of material that,0.2052114111183796,0.10892735328438197,0.12624344738657367,0.14201169282181603,0.1345029713185122,0.07415321486240667,0.10261601555917643,0.23372162835653043,0.11504525751518102,0.13245659992778025,0.09111390554584586,0.12927827009018955,0.12423111060545367,0.09866108764023807,0.04296690914648149,0.1517541043933095,0.09236775782874407,0.08430540493946714,0.08346587987407084,0.15709697551982593,0.10564042128505546,0.18319316695362442,0.13880348139916343,0.10250404036827554,0.12792056330601786
4,English,A1,substance,indef,0.21,high,sg,1,0,a blanket,of materials,blanket,materials,In the end Tomas brought a blanket of materials that MASKTOKEN very expensive.,In the end Tomas brought a blanket of materials that,$SG,In the end Tomas brought a blanket of materials that,0.12593397121239547,0.02606739203692432,0.05036041928935009,0.10176272029599343,0.06644310169765877,0.054053706116647504,0.08313690570222132,0.05803959142141757,0.05988803690339495,0.04796706401095241,0.03906012193765562,0.02988814995076572,0.05260085370124834,0.05924376236010964,0.0628128990773571,0.04750402257005687,0.041121273299571826,0.061811841405249535,0.05246199684014474,0.020620910882359844,0.0437782773758828,0.04516192126108365,0.029171851432593154,0.0479336042350047,0.05516464197538706
4,English,A1,substance,indef,0.21,ambi,pl,1,0,some blankets,of materials,blankets,materials,In the end Tomas brought some blankets of materials that MASKTOKEN very expensive.,In the end Tomas brought some blankets of materials that,$PL,In the end Tomas brought some blankets of materials that,0.23368731165368106,0.2843196567534685,0.2302835417168474,0.2628010330643109,0.25549996848282386,0.31653504199456783,0.31946975915627984,0.22172676392214896,0.3161813713561896,0.2943686564365553,0.23167328777334362,0.3243582685505224,0.33076363899713,0.3136271577485994,0.3305385557104863,0.30093741772943994,0.25170458439114185,0.21600846599528278,0.31966952255432624,0.34295099828561426,0.291212727816744,0.2873622505977257,0.2251724647223261,0.3034492915750908,0.2959805580274031
4,English,A1,substance,indef,0.21,low,pl,1,0,a blanket,of materials,blanket,materials,In the end Tomas brought a blanket of materials that MASKTOKEN very expensive.,In the end Tomas brought a blanket of materials that,$PL,In the end Tomas brought a blanket of materials that,0.16699841669375082,0.18625255354462134,0.16670974516507897,0.12525586819937828,0.14516181574295617,0.14181288830690875,0.17173581518679537,0.1600875951473988,0.19242813523333346,0.21479136583747405,0.12139137010560308,0.2384517204850667,0.1644435872945209,0.0873532807747841,0.17336412285417957,0.23855806888594433,0.1822252160633262,0.11389669352626441,0.2015536644589604,0.29741609279130543,0.16562399644137216,0.1850505887523708,0.16475446051680098,0.17518998037698275,0.19997071013888856
4,English,A1,substance,indef,0.21,high,pl,1,0,some blankets,of material,blankets,material,In the end Tomas brought some blankets of material that MASKTOKEN very expensive.,In the end Tomas brought some blankets of material that,$PL,In the end Tomas brought some blankets of material that,0.07203132235668641,0.11578345374052912,0.12037041028947826,0.14232635928176585,0.1069142042013913,0.23319564957744898,0.13972934385157298,0.06703043227386374,0.11908921745097167,0.09261372010038649,0.12935068931221227,0.1762980570537973,0.09069580190508475,0.18695229411114944,0.20362288675238815,0.11932054449551588,0.11838017448936,0.11294733435153503,0.13337115750511774,0.06586071029545693,0.1261510483965571,0.13434993648957727,0.08875238686216136,0.11668090262873321,0.11126836341343793
5,English,A1,substance,def,0.12,ambi,sg,0,1,the belt,of hide,belt,hide,Maria made the belt of hide that MASKTOKEN liked a lot.,Maria made the belt of hide that,$SG,Maria made the belt of hide that,0.20340822216978305,0.20600944911193908,0.1855154892848594,0.20239104139574238,0.2699362935075942,0.24297627155617718,0.23528481942312673,0.19373341829166435,0.2370078989040003,0.22620952559630858,0.15441015609638864,0.16388582879462277,0.2790488234977988,0.15566081184782377,0.07244556151491466,0.21407540145180715,0.16381720349579076,0.13271478281865257,0.18389115781224952,0.1564264003002407,0.25686772707747085,0.22321919364786957,0.1868346855005818,0.21233429241624435,0.17176025001177875
5,English,A1,substance,def,0.12,low,sg,0,1,the belts,of hide,belts,hide,Maria made the belts of hide that MASKTOKEN liked a lot.,Maria made the belts of hide that,$SG,Maria made the belts of hide that,0.13400840326814212,0.11269239526060204,0.0902761151744027,0.102842996544517,0.07368910729945011,0.14762902095630537,0.12732909901105494,0.18780484249471385,0.07231535484064011,0.10620952615735924,0.11406117414339434,0.041856596947539515,0.16300063080603877,0.07444238116054436,0.020067190006892943,0.09195024173645816,0.08005078389119547,0.05769348425118892,0.07356827937032584,0.06876276933342496,0.10949061965037377,0.13682237233440198,0.0928534393719822,0.0711772721969659,0.05551939123493099
5,English,A1,substance,def,0.12,high,sg,0,1,the belt,of hides,belt,hides,Maria made the belt of hides that MASKTOKEN liked a lot.,Maria made the belt of hides that,$SG,Maria made the belt of hides that,0.04300415891651932,0.09537527179242122,0.05069070064191106,0.04421119327648615,0.10790829411102987,0.05483181317088448,0.15640094154301476,0.05448437396701067,0.07202844733711178,0.09998422516318417,0.09226782496890396,0.05109779626855904,0.16194746355897216,0.048244644902082356,0.03237559708698434,0.06256385026497302,0.027445882496619056,0.0351634956532374,0.034718744705170224,0.04366630396812887,0.08312735578136987,0.056830890785661836,0.04095450672645473,0.05295053446949893,0.04101702535384
5,English,A1,substance,def,0.12,ambi,pl,0,1,the belts,of hides,belts,hides,Maria made the belts of hides that MASKTOKEN liked a lot.,Maria made the belts of hides that,$PL,Maria made the belts of hides that,0.2933146340603443,0.2896263286601961,0.28284621298134205,0.257280195074042,0.28878061454199155,0.30893336496354706,0.3817162153995195,0.2702831923034772,0.2620030631934043,0.31377182308771623,0.214988914559461,0.30896539813558377,0.265284763095881,0.27542466112952724,0.2861480300284498,0.30809740551397,0.3496767462710686,0.24388704477553702,0.3588657032279432,0.3100259654942512,0.4211459938324058,0.22929160958918882,0.22818609734441342,0.3515929673077185,0.32374344300977853
5,English,A1,substance,def,0.12,low,pl,0,1,the belt,of hides,belt,hides,Maria made the belt of hides that MASKTOKEN liked a lot.,Maria made the belt of hides that,$PL,Maria made the belt of hides that,0.2463415064616683,0.16492574495406842,0.16701601861334225,0.23110082700481627,0.13079340595541833,0.08318532530743461,0.13403135219392226,0.14809855065185928,0.1744617497587555,0.22224926561704628,0.11799255788292529,0.1550475529901192,0.04776572688073344,0.10576831180728874,0.166418228334706,0.1801865736822461,0.19779055709736681,0.15666013995687678,0.24600006233532845,0.15888484345084564,0.24886897856082868,0.13276632713167524,0.1654874228898624,0.24810025725333773,0.19646411950347087
5,English,A1,substance,def,0.12,high,pl,0,1,the belts,of hide,belts,hide,Maria made the belts of hide that MASKTOKEN liked a lot.,Maria made the belts of hide that,$PL,Maria made the belts of hide that,0.12280051288336402,0.1896624359662269,0.20292463975441066,0.12404815993009066,0.20975734189548056,0.09230092497520204,0.24915934947536122,0.10284633554189782,0.08184220087396454,0.09246461061806599,0.11587680758652219,0.1786846962160098,0.07806585797044718,0.10624475383691134,0.2119044438179074,0.13734099581792947,0.17828055136662613,0.153704429592608,0.15319923494107623,0.13239888967513025,0.2502277641419184,0.11244782722147217,0.1117227731244057,0.22285038952082203,0.2556824667860802
5,English,A1,substance,indef,0.12,ambi,sg,0,1,a belt,of hide,belt,hide,Maria made a belt of hide that MASKTOKEN liked a lot.,Maria made a belt of hide that,$SG,Maria made a belt of hide that,0.2579775405713868,0.2645763176173008,0.2653008873863927,0.2567211334213062,0.2381334674206923,0.24085966678902038,0.2266954055488113,0.26792460896586334,0.26711353704043006,0.2205809938443135,0.14697937496523839,0.21234800570351453,0.2925496604070079,0.22093089448053504,0.1939110092387697,0.2606227615617508,0.1368201091659369,0.12544624372783453,0.2143636693480797,0.16714407204600779,0.2964824684065803,0.23447336111198958,0.1611254275878662,0.3035109456681324,0.21640631663300924
5,English,A1,substance,indef,0.12,low,sg,0,1,some belts,of hide,belts,hide,Maria made some belts of hide that MASKTOKEN liked a lot.,Maria made some belts of hide that,$SG,Maria made some belts of hide that,0.1423896888383156,0.11561935379144828,0.13923482702884105,0.12908815728464695,0.06019073227141547,0.09370548025188175,0.10326002525475086,0.22068301179896288,0.0760830126589056,0.1507015857931151,0.09987119792188803,0.046388006212461974,0.11430183962754192,0.10287074438476651,0.04743735440868768,0.07894563191342963,0.09816309205380769,0.07080709158161724,0.11467979976211318,0.07877543169506751,0.09357164160379128,0.15302977496251735,0.10613634694489615,0.05228945706094734,0.10159891115862685
5,English,A1,substance,indef,0.12,high,sg,0,1,a belt,of hides,belt,hides,Maria made a belt of hides that MASKTOKEN liked a lot.,Maria made a belt of hides that,$SG,Maria made a belt of hides that,0.058441583035353406,0.11704684833448553,0.05701061694546605,0.04784568450606552,0.14199964956354827,0.060469770022331115,0.13591893882464712,0.0726627362790273,0.0480672973274654,0.06767801775009907,0.07573761503849141,0.06595887707924764,0.21765427700992968,0.05192361348065866,0.060709033283290914,0.0599304456715114,0.027899239579084245,0.06419732444915693,0.04054569847221812,0.0584542217432622,0.16919581869579092,0.05536758053859603,0.034804207485342076,0.06156521275521687,0.06391179137102831
5,English,A1,substance,indef,0.12,ambi,pl,0,1,some belts,of hides,belts,hides,Maria made some belts of hides that MASKTOKEN liked a lot.,Maria made some belts of hides that,$PL,Maria made some belts of hides that,0.2221399316936412,0.2614212175902644,0.27399858451754167,0.3028954568282991,0.31192676670427777,0.2709326647153887,0.47637350301111203,0.2533577465175725,0.27881721825173855,0.3422876377085178,0.22132741815186474,0.3129007980692684,0.17087090579394726,0.2366219311058888,0.23952448224896727,0.3347267401220073,0.32514253207080657,0.1936162903969887,0.33918791744078813,0.2987701118728303,0.3675253786207042,0.17394167827616847,0.2355521236061746,0.3298314721451341,0.2641113650348288
