item,exp,cond,contrast,matrix,embedded,pronoun,N1,N2,N1_gender,N2_gender,mask_sents,auto_sents,target,sent,/data/bert-base-uncased_surp,/data/roberta-base_surp
12,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,secretary,m,f,the man discovered that the secretary had mocked MASKTOKEN completely for singing karaoke after drinking too much.,the man discovered that the secretary had mocked,him,the man discovered that the secretary had mocked MASKTOKEN completely for singing karaoke after drinking too much.,0.30589863657951355,0.07160720229148865
12,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,analyst,f,m,the woman discovered that the analyst had mocked MASKTOKEN completely for singing karaoke after drinking too much.,the woman discovered that the analyst had mocked,him,the woman discovered that the analyst had mocked MASKTOKEN completely for singing karaoke after drinking too much.,4.138934135437012,6.560313701629639
12,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,secretary,f,f,the woman discovered that the secretary had mocked MASKTOKEN completely for singing karaoke after drinking too much.,the woman discovered that the secretary had mocked,him,the woman discovered that the secretary had mocked MASKTOKEN completely for singing karaoke after drinking too much.,3.723067045211792,4.965574264526367
12,1,Common Nouns,Match_Match,Match,Match,his,man,analyst,m,m,the man discovered that the analyst had mocked MASKTOKEN coworker completely for singing karaoke after drinking too much.,the man discovered that the analyst had mocked,his,the man discovered that the analyst had mocked MASKTOKEN coworker completely for singing karaoke after drinking too much.,0.32061341404914856,0.8210366368293762
12,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,secretary,m,f,the man discovered that the secretary had mocked MASKTOKEN coworker completely for singing karaoke after drinking too much.,the man discovered that the secretary had mocked,his,the man discovered that the secretary had mocked MASKTOKEN coworker completely for singing karaoke after drinking too much.,0.4069351851940155,1.6355667114257812
12,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,analyst,f,m,the woman discovered that the analyst had mocked MASKTOKEN coworker completely for singing karaoke after drinking too much.,the woman discovered that the analyst had mocked,his,the woman discovered that the analyst had mocked MASKTOKEN coworker completely for singing karaoke after drinking too much.,5.407022476196289,3.2099525928497314
12,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,secretary,f,f,the woman discovered that the secretary had mocked MASKTOKEN coworker completely for singing karaoke after drinking too much.,the woman discovered that the secretary had mocked,his,the woman discovered that the secretary had mocked MASKTOKEN coworker completely for singing karaoke after drinking too much.,6.682109355926514,4.383978843688965
13,1,Common Nouns,Match_Match,Match,Match,him,man,clown,m,m,the man dreamed that the clown had dressed MASKTOKEN horribly in a frilly costume and an enormous hat.,the man dreamed that the clown had dressed,him,the man dreamed that the clown had dressed MASKTOKEN horribly in a frilly costume and an enormous hat.,1.7540193796157837,0.5031068325042725
13,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,dancer,m,f,the man dreamed that the dancer had dressed MASKTOKEN horribly in a frilly costume and an enormous hat.,the man dreamed that the dancer had dressed,him,the man dreamed that the dancer had dressed MASKTOKEN horribly in a frilly costume and an enormous hat.,1.7818028926849365,0.3662131726741791
13,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,clown,f,m,the woman dreamed that the clown had dressed MASKTOKEN horribly in a frilly costume and an enormous hat.,the woman dreamed that the clown had dressed,him,the woman dreamed that the clown had dressed MASKTOKEN horribly in a frilly costume and an enormous hat.,5.328845977783203,7.9826812744140625
13,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,dancer,f,f,the woman dreamed that the dancer had dressed MASKTOKEN horribly in a frilly costume and an enormous hat.,the woman dreamed that the dancer had dressed,him,the woman dreamed that the dancer had dressed MASKTOKEN horribly in a frilly costume and an enormous hat.,4.291164875030518,6.665393352508545
13,1,Common Nouns,Match_Match,Match,Match,his,man,clown,m,m,the man dreamed that the clown had dressed MASKTOKEN helper horribly in a frilly costume and an enormous hat.,the man dreamed that the clown had dressed,his,the man dreamed that the clown had dressed MASKTOKEN helper horribly in a frilly costume and an enormous hat.,0.39563465118408203,0.11012913286685944
13,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,dancer,m,f,the man dreamed that the dancer had dressed MASKTOKEN helper horribly in a frilly costume and an enormous hat.,the man dreamed that the dancer had dressed,his,the man dreamed that the dancer had dressed MASKTOKEN helper horribly in a frilly costume and an enormous hat.,1.6026471853256226,0.6772854328155518
13,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,clown,f,m,the woman dreamed that the clown had dressed MASKTOKEN helper horribly in a frilly costume and an enormous hat.,the woman dreamed that the clown had dressed,his,the woman dreamed that the clown had dressed MASKTOKEN helper horribly in a frilly costume and an enormous hat.,1.3927782773971558,2.461379289627075
13,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,dancer,f,f,the woman dreamed that the dancer had dressed MASKTOKEN helper horribly in a frilly costume and an enormous hat.,the woman dreamed that the dancer had dressed,his,the woman dreamed that the dancer had dressed MASKTOKEN helper horribly in a frilly costume and an enormous hat.,3.4392471313476562,4.392143249511719
14,1,Common Nouns,Match_Match,Match,Match,him,man,movie director,m,m,the man believed that the movie director would introduce MASKTOKEN eagerly to the most influential people in the room.,the man believed that the movie director would introduce,him,the man believed that the movie director would introduce MASKTOKEN eagerly to the most influential people in the room.,0.4720570147037506,0.8122556209564209
14,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,actress,m,f,the man believed that the actress would introduce MASKTOKEN eagerly to the most influential people in the room.,the man believed that the actress would introduce,him,the man believed that the actress would introduce MASKTOKEN eagerly to the most influential people in the room.,0.5052827596664429,0.8398971557617188
14,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,movie director,f,m,the woman believed that the movie director would introduce MASKTOKEN eagerly to the most influential people in the room.,the woman believed that the movie director would introduce,him,the woman believed that the movie director would introduce MASKTOKEN eagerly to the most influential people in the room.,5.601229667663574,6.655018329620361
14,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,actress,f,f,the woman believed that the actress would introduce MASKTOKEN eagerly to the most influential people in the room.,the woman believed that the actress would introduce,him,the woman believed that the actress would introduce MASKTOKEN eagerly to the most influential people in the room.,6.0788469314575195,3.955502510070801
14,1,Common Nouns,Match_Match,Match,Match,his,man,movie director,m,m,the man believed that the movie director would introduce MASKTOKEN protege eagerly to the most influential people in the room.,the man believed that the movie director would introduce,his,the man believed that the movie director would introduce MASKTOKEN protege eagerly to the most influential people in the room.,0.02185479924082756,0.14630964398384094
14,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,actress,m,f,the man believed that the actress would introduce MASKTOKEN protege eagerly to the most influential people in the room.,the man believed that the actress would introduce,his,the man believed that the actress would introduce MASKTOKEN protege eagerly to the most influential people in the room.,0.7066107392311096,1.1843317747116089
14,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,movie director,f,m,the woman believed that the movie director would introduce MASKTOKEN protege eagerly to the most influential people in the room.,the woman believed that the movie director would introduce,his,the woman believed that the movie director would introduce MASKTOKEN protege eagerly to the most influential people in the room.,3.5160071849823,0.9368506073951721
14,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,actress,f,f,the woman believed that the actress would introduce MASKTOKEN protege eagerly to the most influential people in the room.,the woman believed that the actress would introduce,his,the woman believed that the actress would introduce MASKTOKEN protege eagerly to the most influential people in the room.,11.6308012008667,5.02285099029541
