item,exp,cond,contrast,matrix,embedded,pronoun,N1,N2,N1_gender,N2_gender,mask_sents,auto_sents,target,sent,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_1-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_2-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_3-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_4-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_5-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_6-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_7-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_8-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_9-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_10-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_11-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_12-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_13-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_14-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_15-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_16-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_17-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_18-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_19-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_20-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_21-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_22-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_23-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_24-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_25-d0.2.pt_surp
5,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,secretary,m,f,the man believed that the secretary had deceived MASKTOKEN boss repeatedly about the extent of the illegal activity.,the man believed that the secretary had deceived,his,the man believed that the secretary had deceived,3.1587915420532227,3.673945665359497,3.199403762817383,3.8041701316833496,3.747431755065918,3.6508684158325195,3.69633150100708,3.7265548706054688,4.0175676345825195,3.419517993927002,4.212785720825195,4.66585111618042,4.2427897453308105,3.7704739570617676,4.270008563995361,3.6746039390563965,3.7734286785125732,3.841707706451416,3.8221187591552734,4.204452037811279,4.0554046630859375,3.6715011596679688,3.252742290496826,4.172918319702148,3.6779186725616455
5,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,stock broker,f,m,the woman believed that the stock broker had deceived MASKTOKEN boss repeatedly about the extent of the illegal activity.,the woman believed that the stock broker had deceived,his,the woman believed that the stock broker had deceived,4.226550579071045,4.612295150756836,4.207262992858887,5.525172233581543,5.661509990692139,4.523231506347656,4.847524166107178,4.750289440155029,4.389253616333008,4.147426128387451,4.728604316711426,5.153181552886963,4.672729969024658,5.018028259277344,5.112651824951172,4.840826511383057,4.740086555480957,4.416654109954834,4.808125972747803,5.262564659118652,4.51970100402832,4.903843879699707,4.5974836349487305,5.162121295928955,4.607830047607422
5,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,secretary,f,f,the woman believed that the secretary had deceived MASKTOKEN boss repeatedly about the extent of the illegal activity.,the woman believed that the secretary had deceived,his,the woman believed that the secretary had deceived,3.6448922157287598,4.335766315460205,3.7695305347442627,4.36173152923584,4.533363342285156,4.120707988739014,4.313802242279053,4.1740007400512695,4.5110650062561035,3.7603461742401123,4.632753849029541,4.922722816467285,4.418306350708008,4.169926166534424,4.636233329772949,3.962963819503784,4.3967742919921875,4.271551609039307,4.145758628845215,4.7808098793029785,4.241314888000488,4.2499775886535645,3.902390956878662,4.703370571136475,4.098287582397461
6,1,Common Nouns,Match_Match,Match,Match,him,man,football player,m,m,the man said that the football player had embarrassed MASKTOKEN repeatedly in front of the visiting college recruiters.,the man said that the football player had embarrassed,him,the man said that the football player had embarrassed,2.875314712524414,2.3835620880126953,2.7794110774993896,2.6669483184814453,3.079526424407959,3.278846502304077,4.033555030822754,3.226496934890747,2.7611305713653564,2.9501450061798096,2.3538100719451904,4.481895446777344,3.1227831840515137,2.500098943710327,2.2148566246032715,2.9745445251464844,2.9204938411712646,3.0511679649353027,2.956537961959839,2.6625864505767822,3.063293695449829,3.6630330085754395,3.1389124393463135,3.6113662719726562,3.0612072944641113
6,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,dancer,m,f,the man said that the dancer had embarrassed MASKTOKEN repeatedly in front of the visiting college recruiters.,the man said that the dancer had embarrassed,him,the man said that the dancer had embarrassed,2.5143120288848877,2.4677913188934326,2.795492649078369,2.81978702545166,3.249433994293213,3.3257901668548584,3.3726162910461426,3.2514069080352783,2.752718210220337,2.9633560180664062,2.5598862171173096,4.049156665802002,2.525653839111328,3.225327968597412,2.8451874256134033,2.913123846054077,3.355905055999756,3.0952749252319336,2.6710641384124756,2.7940564155578613,2.8679933547973633,3.822136878967285,2.902083396911621,3.3220157623291016,3.1436281204223633
6,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,football player,f,m,the woman said that the football player had embarrassed MASKTOKEN repeatedly in front of the visiting college recruiters.,the woman said that the football player had embarrassed,him,the woman said that the football player had embarrassed,3.1668758392333984,2.7801296710968018,3.140604019165039,3.082848072052002,3.483198881149292,3.5721359252929688,4.412787437438965,3.3766534328460693,2.9775524139404297,3.2521464824676514,2.624479055404663,4.625677108764648,3.234377145767212,2.860915184020996,2.5833752155303955,3.0931718349456787,3.3113787174224854,3.3889284133911133,3.272803544998169,2.925539970397949,3.074406147003174,4.068989276885986,3.525193691253662,4.145837306976318,3.4940407276153564
6,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,dancer,f,f,the woman said that the dancer had embarrassed MASKTOKEN repeatedly in front of the visiting college recruiters.,the woman said that the dancer had embarrassed,him,the woman said that the dancer had embarrassed,2.9221060276031494,3.039064884185791,3.250288724899292,3.346344470977783,3.7917163372039795,3.6209166049957275,4.0184197425842285,3.589688539505005,3.0797982215881348,3.3080875873565674,2.9317214488983154,4.324020862579346,2.749826431274414,3.6173558235168457,3.354827642440796,3.1521897315979004,3.826434373855591,3.5263123512268066,3.0982041358947754,3.0687222480773926,3.039222002029419,4.386751651763916,3.342975616455078,3.9577994346618652,3.579082727432251
6,1,Common Nouns,Match_Match,Match,Match,his,man,football player,m,m,the man said that the football player had embarrassed MASKTOKEN friends repeatedly in front of the visiting college recruiters.,the man said that the football player had embarrassed,his,the man said that the football player had embarrassed,3.4487557411193848,3.6322522163391113,3.7455570697784424,4.2011823654174805,3.460584878921509,4.220996379852295,3.9006800651550293,3.6363165378570557,4.103445529937744,3.495468854904175,4.2908220291137695,5.222348213195801,4.606613636016846,3.303337574005127,4.233476161956787,3.318699598312378,4.044502258300781,4.014909267425537,3.993675708770752,4.134423732757568,4.3189167976379395,3.762624740600586,4.228715419769287,4.533110618591309,4.491354465484619
6,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,dancer,m,f,the man said that the dancer had embarrassed MASKTOKEN friends repeatedly in front of the visiting college recruiters.,the man said that the dancer had embarrassed,his,the man said that the dancer had embarrassed,3.000422954559326,3.6498653888702393,3.6108198165893555,4.309101581573486,3.5898728370666504,4.1931071281433105,3.0486931800842285,3.480361223220825,4.179900169372559,3.783384323120117,3.937932014465332,4.839179039001465,3.9609427452087402,3.5073890686035156,4.255786418914795,2.9188778400421143,4.154438495635986,3.718059778213501,3.6798758506774902,4.329609394073486,3.6367833614349365,3.5652196407318115,3.7187066078186035,3.8413290977478027,4.02607536315918
6,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,football player,f,m,the woman said that the football player had embarrassed MASKTOKEN friends repeatedly in front of the visiting college recruiters.,the woman said that the football player had embarrassed,his,the woman said that the football player had embarrassed,3.8583176136016846,4.000763416290283,4.259421348571777,4.776830673217773,3.851409673690796,4.63524866104126,4.282566070556641,3.951115369796753,4.559066295623779,3.8084182739257812,4.51617431640625,5.266334533691406,4.762887477874756,3.7556116580963135,4.4578776359558105,3.597555637359619,4.555331707000732,4.428778171539307,4.340276718139648,4.558563709259033,4.350019454956055,4.2886457443237305,4.890275001525879,4.96541166305542,4.8445281982421875
6,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,dancer,f,f,the woman said that the dancer had embarrassed MASKTOKEN friends repeatedly in front of the visiting college recruiters.,the woman said that the dancer had embarrassed,his,the woman said that the dancer had embarrassed,3.477290630340576,4.14796781539917,4.177921772003174,4.943408489227295,4.12293815612793,4.585832595825195,3.6790826320648193,3.9540867805480957,4.73818826675415,4.098237991333008,4.274326801300049,5.060146331787109,4.167069435119629,3.9422171115875244,4.646948337554932,3.325669288635254,4.676753520965576,4.20057487487793,4.169919013977051,4.754014492034912,3.8376259803771973,4.23310661315918,4.357898712158203,4.3699469566345215,4.363260269165039
7,1,Common Nouns,Match_Match,Match,Match,him,man,drug addict,m,m,the man worried that the drug addict would resent MASKTOKEN fairly when the withdrawal symptoms became unbearable.,the man worried that the drug addict would resent,him,the man worried that the drug addict would resent,3.809570550918579,4.2186737060546875,4.500853061676025,3.2683334350585938,4.087500095367432,3.5118753910064697,4.5282182693481445,5.137033939361572,4.552073955535889,3.5225019454956055,3.3708882331848145,5.460350513458252,5.355626583099365,5.081967353820801,3.2347218990325928,4.650026798248291,3.7544045448303223,4.466405868530273,4.939016819000244,3.5951623916625977,4.762610912322998,4.547780513763428,3.805202007293701,4.6701178550720215,4.789227485656738
7,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,pop singer,m,f,the man worried that the pop singer would resent MASKTOKEN fairly when the withdrawal symptoms became unbearable.,the man worried that the pop singer would resent,him,the man worried that the pop singer would resent,3.8540961742401123,3.9235680103302,4.694346904754639,3.3431222438812256,3.810457468032837,3.5379679203033447,4.558287143707275,5.33596134185791,4.569436073303223,3.583536148071289,3.629704475402832,5.320799827575684,4.47222900390625,5.299780368804932,2.981903314590454,4.265315055847168,3.8404994010925293,4.305878162384033,4.978877544403076,3.7453064918518066,4.183598041534424,5.137811183929443,3.92573618888855,4.655547142028809,5.1475911140441895
7,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,drug addict,f,m,the woman worried that the drug addict would resent MASKTOKEN fairly when the withdrawal symptoms became unbearable.,the woman worried that the drug addict would resent,him,the woman worried that the drug addict would resent,3.979412317276001,4.7687458992004395,4.8616461753845215,3.8182947635650635,5.060598850250244,3.9250426292419434,5.106093883514404,5.433678150177002,4.695520401000977,3.8744564056396484,3.8040339946746826,5.559945583343506,5.513256072998047,5.642293453216553,3.7674381732940674,4.834479331970215,4.238382816314697,5.027529716491699,5.2307538986206055,3.8459372520446777,4.720067024230957,5.196380615234375,4.206939697265625,5.334640979766846,5.251193046569824
7,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,pop singer,f,f,the woman worried that the pop singer would resent MASKTOKEN fairly when the withdrawal symptoms became unbearable.,the woman worried that the pop singer would resent,him,the woman worried that the pop singer would resent,4.238669395446777,4.397947788238525,5.116308212280273,3.8644378185272217,4.5236358642578125,3.933295726776123,5.117309093475342,5.731578826904297,4.7172770500183105,3.9807932376861572,4.085866451263428,5.734504699707031,4.665735721588135,5.917684078216553,3.458542585372925,4.4466753005981445,4.346529006958008,4.786252975463867,5.204782485961914,3.9678571224212646,4.353196144104004,5.858072280883789,4.222415447235107,5.337255954742432,5.5854315757751465
7,1,Common Nouns,Match_Match,Match,Match,his,man,drug addict,m,m,the man worried that the drug addict would resent MASKTOKEN body fairly when the withdrawal symptoms became unbearable.,the man worried that the drug addict would resent,his,the man worried that the drug addict would resent,3.2444231510162354,3.920614242553711,3.543444871902466,3.725947618484497,4.0471391677856445,3.4333810806274414,3.8290317058563232,3.9129276275634766,3.7791287899017334,3.3664116859436035,3.9005396366119385,5.089615345001221,4.406929016113281,4.198012351989746,3.8504514694213867,3.6149954795837402,3.9895336627960205,3.617356538772583,4.241466522216797,3.5850346088409424,4.035102367401123,3.613295555114746,3.0501596927642822,3.559515953063965,4.176807880401611
7,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,pop singer,m,f,the man worried that the pop singer would resent MASKTOKEN body fairly when the withdrawal symptoms became unbearable.,the man worried that the pop singer would resent,his,the man worried that the pop singer would resent,3.1592586040496826,3.6796348094940186,3.647531032562256,3.458061695098877,3.325723648071289,2.890652656555176,3.8195457458496094,4.009994029998779,3.707542657852173,3.4907026290893555,4.12449312210083,4.264179706573486,3.658662796020508,4.275768280029297,3.7288005352020264,3.4485747814178467,4.029734134674072,3.5734519958496094,3.7845215797424316,3.544771909713745,3.5637311935424805,3.8988425731658936,2.9379172325134277,3.701808214187622,4.331018924713135
7,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,drug addict,f,m,the woman worried that the drug addict would resent MASKTOKEN body fairly when the withdrawal symptoms became unbearable.,the woman worried that the drug addict would resent,his,the woman worried that the drug addict would resent,3.4196197986602783,4.483330249786377,4.073091983795166,4.361720085144043,4.950605869293213,3.9806220531463623,4.518924713134766,4.417991638183594,4.193091869354248,3.7206544876098633,4.353981018066406,5.097250461578369,4.653824329376221,4.776816368103027,4.3263773918151855,3.88511323928833,4.640125751495361,4.190183162689209,4.62449312210083,4.06062650680542,4.018208980560303,4.357922554016113,3.6959683895111084,4.086979866027832,4.544736385345459
7,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,pop singer,f,f,the woman worried that the pop singer would resent MASKTOKEN body fairly when the withdrawal symptoms became unbearable.,the woman worried that the pop singer would resent,his,the woman worried that the pop singer would resent,3.5847017765045166,4.166507244110107,4.22985315322876,4.0105791091918945,4.076395511627197,3.4349615573883057,4.459706783294678,4.622694969177246,4.133255481719971,3.856173276901245,4.599422931671143,4.6148576736450195,3.9224746227264404,4.877257823944092,4.17659330368042,3.710256576538086,4.655447006225586,4.0774946212768555,4.101337432861328,4.051473617553711,3.758924722671509,4.701709270477295,3.487086534500122,4.273928642272949,4.7019267082214355
8,1,Common Nouns,Match_Match,Match,Match,him,man,police officer,m,m,the man recalled that the police officer had contradicted MASKTOKEN completely during the intense cross examination.,the man recalled that the police officer had contradicted,him,the man recalled that the police officer had contradicted,5.4275689125061035,5.9414873123168945,4.870949745178223,5.0558600425720215,5.6341753005981445,5.106945037841797,5.020028591156006,4.387982368469238,4.676680088043213,4.743805885314941,4.337677001953125,6.589894771575928,5.264965534210205,6.277531147003174,4.402199745178223,5.228785037994385,4.801155090332031,5.530730247497559,5.572375297546387,4.9304633140563965,4.89926290512085,6.03592586517334,5.04918909072876,5.019631385803223,4.545878887176514
8,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,social worker,m,f,the man recalled that the social worker had contradicted MASKTOKEN completely during the intense cross examination.,the man recalled that the social worker had contradicted,him,the man recalled that the social worker had contradicted,5.856470584869385,6.245361328125,5.195846080780029,5.116117000579834,6.232475280761719,5.291055202484131,4.892327308654785,5.104287624359131,5.122945308685303,4.767836570739746,4.555636882781982,6.703490734100342,5.123406410217285,6.338437080383301,5.037520408630371,5.653483867645264,4.796947479248047,5.435750961303711,6.002396106719971,5.218911647796631,5.337808132171631,6.29484224319458,4.914779186248779,5.17271089553833,4.834365367889404
8,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,police officer,f,m,the woman recalled that the police officer had contradicted MASKTOKEN completely during the intense cross examination.,the woman recalled that the police officer had contradicted,him,the woman recalled that the police officer had contradicted,5.6976165771484375,6.528582572937012,5.043503761291504,5.356328964233398,6.557831287384033,5.356958389282227,5.719913005828857,4.573999404907227,4.941747665405273,5.0726118087768555,4.744287014007568,6.606500148773193,5.397143840789795,6.642090320587158,4.496140480041504,5.262765884399414,5.207737922668457,5.922483444213867,5.726283550262451,5.217174053192139,5.038488864898682,6.583650588989258,5.327938079833984,5.493072509765625,4.943363666534424
